"code","iso","country","MTR.raw.1950","MTR.raw.1951","MTR.raw.1952","MTR.raw.1953","MTR.raw.1954","MTR.raw.1955","MTR.raw.1956","MTR.raw.1957","MTR.raw.1958","MTR.raw.1959","MTR.raw.1960","MTR.raw.1961","MTR.raw.1962","MTR.raw.1963","MTR.raw.1964","MTR.raw.1965","MTR.raw.1966","MTR.raw.1967","MTR.raw.1968","MTR.raw.1969","MTR.raw.1970","MTR.raw.1971","MTR.raw.1972","MTR.raw.1973","MTR.raw.1974","MTR.raw.1975","MTR.raw.1976","MTR.raw.1977","MTR.raw.1978","MTR.raw.1979","MTR.raw.1980","MTR.raw.1981","MTR.raw.1982","MTR.raw.1983","MTR.raw.1984","MTR.raw.1985","MTR.raw.1986","MTR.raw.1987","MTR.raw.1988","MTR.raw.1989","MTR.raw.1990","MTR.raw.1991","MTR.raw.1992","MTR.raw.1993","MTR.raw.1994","MTR.raw.1995","MTR.raw.1996","MTR.raw.1997","MTR.raw.1998","MTR.raw.1999","MTR.raw.2000","MTR.raw.2001","MTR.raw.2002","MTR.raw.2003","MTR.raw.2004","MTR.raw.2005","MTR.raw.2006","MTR.raw.2007","MTR.raw.2008","MTR.raw.2009","MTR.raw.2010","MTR.raw.2011","MTR.raw.2012","MTR.raw.2013","MTR.raw.2014"
533,"ABW","Aruba",1,0.000655737704918019,4.37139360028511e-05,-4.37158469945889e-05,-2.62301962019229e-05,0.000314712824547682,0.000157326940365581,0.00036702057936816,0.000524200594094065,0.000628897856506403,0.000209577700932598,0,-0.000209544764000186,-0.000419067574646366,-0.000628601361969665,-0.000419111483654606,-0.000419199329281143,0.000838135149292847,0.00188442211055279,0.00282352941176474,0.00375841728871946,0.00489583333333337,0.00332640332640331,0.00217853623113231,0.00113889320287828,-0.000310077519379811,-0.00340838669696341,-0.00368676030763811,-0.00487577475670939,-0.0053646517931759,-0.00811571089751287,-0.00619079163239333,-0.00787160221676734,-0.00784957918626319,-0.0108212938354339,-0.010303449422082,-0.0105348591393601,-0.00825013346405319,-0.00874492976565259,-0.00521232940832438,-0.00651886907066003,-0.00698899896672112,-0.00835975019564693,-0.00650977664930388,-0.0111482221820365,-0.00779623486679684,-0.00807309160145953,-0.00973578399939569,-0.00978681884914233,-0.00120975320893843,-0.00425094663331302,-0.00143180362913887,0.00623988384986849,0.00548781775869706,-0.00146998547053107,0.00250693329957956,0.00353662789271459,0.000111117008635706,0.00274307749974876,0.0121851772141205,0.0111141180130161,0.00618107757966678,0.00667868839334018,0.0069945513518683,0.00281148661586746
36,"AUS","Australia",1,0.00145560407569138,0.000194042883477227,0.00118710177580738,0.00302880992406239,0.0042784871115393,0.00438383255737303,0.00638412595707976,0.0043067696037771,-0.000192517726539828,-0.000847508518587513,-0.00161120028772596,-0.00288106050835485,-0.00357413711649704,-0.00346014243759609,-0.00342575791184694,-0.00384084502017042,-0.00441495995882141,-0.00439033080058795,-0.00479001047961639,-0.00505373287078817,-0.00556317863636412,-0.0057577975280615,-0.00608319721804023,-0.00908506492986876,-0.00648536196044249,-0.00561119811571491,-0.00613106316735606,-0.006133781277635,-0.00388640956311171,-0.00402463280143352,-0.00533098753088552,-0.00453139587434163,-0.0042045077262323,-0.00462218898681535,-0.00503292224786965,-0.0033447768853614,-0.00369399604077767,-0.00423278334850582,-0.00480562895386728,-0.00473013226473036,-0.00677031677455994,-0.00559711902123775,-0.00396802307455622,-0.00212059214028642,0.000150968524614735,0.00468079695839538,0.00470694936149719,0.00455733447077335,0.00331021444044203,0.00297916801753669,0.000409417596583298,0.00140108329963353,0.00214476728215828,0.00370648537937882,0.00312870785897008,0.00441332137303429,0.00359249824185146,0.00410225895239117,0.00475529806414607,0.00766588878252201,0.009617131215892,0.0150253895085314,0.0153466157855475,0.0154762532151776
40,"AUT","Austria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,"AZE","Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,"BHS","Bahamas",1,0.00491918482080114,0.00331527829660062,0.00228278593058473,0.00192500836960158,0.00545454545454547,0.00438645197112716,0.00066622714181609,-0.00238996788346871,-0.00403106036861032,-0.00622501315713683,-0.0106359086815097,-0.00993032148111925,-0.0105577193246011,-0.0108579505038707,-0.0112514015334924,-0.0113258815156885,-0.0112642003680247,-0.0106474170661534,-0.0106754966219991,-0.0103680312135915,-0.00913818559927359,-0.00764623078739278,-0.00621449912126139,-0.00408848325013226,-0.00265132817461601,-0.00151098050510085,0.00065448573482013,0.00092516449969837,0.000250998410344523,-0.000273988532273111,-0.00115174417703154,-0.00297272936739948,-0.00374384954242223,-0.00412676812644935,-0.0045254920875719,-0.00337841097784938,-0.0023136159430743,-0.000378234783782192,0.00141044938252622,0.00483861033858944,0.00328116260163797,0.00259399186116203,0.00106708952772034,6.37377938247445e-05,-0.00277616553027319,-0.00198568191947051,-0.00231307915936144,-0.0021843498472102,-0.00231801611699299,-0.002360363878097,-0.00182058661597725,-0.00116816681607504,-0.00140654876301469,-0.00134582147214387,-0.00073936234211142,-0.00157567013998506,5.8151152995039e-05,0.0025679640652062,0.00458204973647824,0.00572673362593168,0.00645971397006556,0.0030047426010989,0.000964187329440067,0.00104633005423841
48,"BHR","Bahrain",1,-0.000871839581516982,0.000290528762347518,0.000580720092915151,0.000835538225873896,0.00153007998145356,0.00284722222222222,0.00332784470058058,0.00394463667820072,0.00428265524625266,0.00440771349862256,0.00439183393377935,0.00451143237978054,0.00449254645701461,0.00474351155383879,0.00526031831669816,0.00563682727150716,0.00614111207529544,0.00571162914259145,0.0040997156648813,0.00131821776957554,-0.00157873963952109,-0.00486490040102562,-0.00644524827359423,-0.00605661619486496,-0.00408728327510052,-0.00211346674592173,0.000132406487917893,0.000929429728473789,0.000399467376830848,-0.000266897978247785,0.00771841107192764,0.0138751238850346,0.0155953083022083,0.0195913071683425,0.0210566861398215,0.00573979591836742,-0.00648277615355281,-0.00861577446943304,-0.0140284360189573,-0.0166487986378256,-0.0101125015800784,-0.0039390088945362,-0.00293948495111519,-0.000257466529351156,0.00220478568186244,0.0037735849056604,0.00364417257760124,0.00325330210163323,0.00195033155636451,-0.00221037576387976,-0.00585708707536126,-0.00834964122635351,-0.00994829504548719,-0.00959201103738253,-0.00421829686264183,-0.000925925925925824,0.00529941706412295,0.00861783228372549,0.0117872988543805,0.00714144019043835,0.00633078343445005,-0.00626790200547504,-0.00538628096648162,-0.00461836146526252
50,"BGD","Bangladesh",1,-0.000760456273764242,-0.000456482045039579,-0.000304414003044107,-0.000182681768359498,-0.000670016750418822,-0.000635027264704086,-0.000726823998318699,-0.00107578081011263,-0.00151714218960025,-0.00239315035873615,-0.00288607350163296,-0.00349726857074161,-0.00374030258849621,-0.0037836732170768,-0.00359676830877043,-0.00340179561842822,-0.00308871271333108,-0.00297777403848256,-0.00289357607479111,-0.00280834021756576,-0.0027298491857807,-0.00286902943616554,-0.00294537446060596,-0.00315437177543038,-0.0033009082435832,-0.00347705000566263,-0.00340025013674847,-0.00335987910409928,-0.00318063005822165,-0.00309842130240993,-0.00292143393484424,-0.00283287507703774,-0.00261504047932396,-0.00239961344616715,-0.00267966593729485,-0.00329711220036036,-0.00426615832259745,-0.00530682607949551,-0.00645564947279379,-0.00667635027543485,-0.00643575742421103,-0.00559854900145169,-0.00484785821428407,-0.00380722996131974,-0.00335426145608057,-0.0031165240910009,-0.00270803689156515,-0.00203704378539765,-0.00199160402574397,-0.00165547094017075,-0.00137083150456919,-0.00154962933172407,-0.00192200376890476,-0.00241186474948351,-0.00309868533081028,-0.00347237971477129,-0.00372488650585565,-0.00425059450177641,-0.00358159695679905,-0.00282969952849682,-0.00243185968094419,-0.00222652393044329,-0.00265705623184915,-0.00151529770342952
52,"BRB","Barbados",1,0.0100413467217955,0.00396140571069975,0.00226970337324887,0.00135996998686921,0.00571071930098299,0.00135604542418165,0.0012613138686131,0.00112027384471768,0.00139925373134334,-0.00134968468573306,-0.00267149197351254,-0.00332700418199983,-0.00345774275527418,-0.00381304001715805,-0.00401454245650355,-0.00320658406343469,-0.00221116671507691,-0.00137853514112664,-0.000476023270163184,-0.000143795235584512,0.00154697767169369,0.00181157613087827,0.00134458008166295,0.000280125593532851,-0.000395175542980728,-0.00284435592290803,-0.00356354612091569,-0.0036678029539153,-0.00271421388880686,-0.000705500446595498,0.00338560662600734,0.00593617299616683,0.00773731048619805,0.00805656576354871,0.00764354324368275,0.0034304651367717,0.000599929087736163,-0.00220785385981372,-0.00211382439548737,-0.00295732754608734,-0.0025741435795997,-0.00192631445747947,-0.000592251376016074,-0.00305881813857845,-0.00383350037172284,-0.00185096779846634,0.000236921910538155,0.000284643484036213,0.00266128074135691,0.00147650687051982,-0.000381351892458724,-0.000858307703311754,-4.76780776197992e-05,0.000666381074777403,0.00389262063563646,0.00440591245025587,0.00477552660819405,0.00349287265175119,0.00150879343674859,-0.000988723840015062,-0.0012692443295334,-0.000797579112810544,0.000327792086162351,0.00163639338897084
112,"BLR","Belarus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,"BEL","Belgium",1,-0.000749063670411969,-4.99400719136315e-05,0.000199720391451945,0.000359367513176769,0.000478946318100127,0.000658401026079582,0.00113661855978465,0.00131526504583498,0.00119502868068834,0.00179051029543427,0.00297876143099693,0.0023788284269997,0.00154403468139434,0.000830564784053196,0,-0.00130293159609119,-0.00118378218407813,0.000827667750517332,0.00259678942398487,0.00282885431400278,0.00482409695258265,0.0062202922363712,0.00444808615240551,0.00361748059980161,0.00325751846896622,0,-0.00196895992587436,-0.000231160425335285,0.000230720424525684,0.000920969320209419,0.00287389355098294,0.00206908443013969,-0.000459955154372526,-0.00172612197928647,-0.00403388463089962,-0.00530810062312478,-0.00462160600808781,-0.00602758780572619,-0.00850518466736582,-0.00797046240403215,-0.00778715120051907,-0.00843230403800475,-0.00633403047505238,-0.0031257513825438,-0.00157052250075502,-0.000485289657264261,0.0024339783375928,0.00122018180708926,0.000366568914956107,0,-0.000979012421220122,-0.00244753105305024,0.00158865941586211,0.00353701670935482,0.00401679751688877,0.00376808070985778,0.00230960918981342,-0.000121469784391119,-0.0013347084875326,-0.00254622612913003,-0.00169573643410861,-0.000120992135511178,-0.00108958837772385,-0.00206160562697069
84,"BLZ","Belize",1,0.000655737704918019,0.000393287886733104,0.000262123197902986,0.000262054507337497,0.000733496332518373,0.000680831961693891,0.000785237534354056,0.000941860465116291,0.000732332478945477,0.000627286983795017,0.000626877367115105,0.000522056904202617,-0.000104367792099347,-0.000273560215562421,-0.000703822594765738,-0.00132070156054567,-0.00276638690105043,-0.00365722875405153,-0.00431113153832332,-0.00419486783538055,-0.00382500487095881,-0.00157219411921697,0.00023101615933378,0.00164013976439867,0.00167174011364119,0.00159640745339922,0.000807269994896304,-0.000606044877526586,-0.00144046159952253,-0.00124461812129504,-0.0010159545841896,-0.000906075366565359,-0.000351440711529724,-1.41588955381052e-06,-0.000298633807439217,-0.000302194952278783,-0.000987920665950067,-0.00135773562073016,-0.00217120263267157,-0.00245484022047063,-0.00254720572105011,-0.00138903405786816,-0.000394244672870323,0.0011936733139242,0.00289911926743951,0.00348485484936863,0.00302566521669919,0.00261722655359,0.00206374876353139,0.00164762222342153,0.00187697037402932,0.00235580556004156,0.00247459310585704,0.00246695197749288,0.00221305764958848,0.00193117107819644,0.00189984941187688,0.00210370476915191,0.00222778749048489,0.00165065375444378,0.0007141789428088,-0.000375564979391095,-0.00191808202212416,-0.00273129229266741
204,"BEN","Benin",1,0.000761614623000745,0.000456760048721089,0.000228327878834014,-0.000411159164280917,-0.00060953928988666,-0.00201403722917307,-0.0027500859401856,-0.00434738238595782,-0.00466271971532859,-0.00418191322530066,-0.00246548323471401,-0.00111162575266315,0.00234915924826892,0.00617741536940944,0.00259659969088112,-0.00132794476003643,-0.0018950509648232,-0.00280737652681747,-0.00423914508765251,-0.00162145796188907,0.0016580929109212,0.00212082378306096,0.00273480412895073,0.00362514026132716,0.00263167888002047,0.00191734208912129,0.00256335732104377,0.00218128599975525,0.00107719233918445,-0.000165520783801953,-0.00209709050794668,-0.0037280284548851,-0.00500539171346473,-0.00572161475092,-0.00602191746695393,-0.00622471284012575,-0.00708016955433684,-0.0077000771678243,-0.00841250624789787,-0.0117571094367519,-0.0107647264067424,-0.0104170863446753,-0.009383429647074,-0.00838534386136649,-0.00508964601611839,-0.0012420469459776,0.00153260911347749,0.0031889849689979,0.00438284489188157,0.00309688826326878,0.00230772716891045,0.000713001275378198,-0.000775712803138072,-0.002118860273584,-0.00105447928731424,0.000475897051668827,0.00348678863893345,0.00879030765971379,0.0130645520797339,0.0148107367242253,0.0103406552224767,0.00484359138112637,4.42632283068403e-05,-0.00434462253305912
60,"BMU","Bermuda",1,0,0,0,0,0,0,0.000103889357833895,0.000103884111502268,0.000103879914818458,0.000103874519580336,0.000311575011684029,0.000622923588039914,0.00124500700316437,0.00227979274611397,0.00279387417218547,0.00206707663686631,0.00103268446326225,-0.000412903225806406,-0.0018576809948914,-0.00237321364081936,-0.000206174939436089,-0.00485436893203876,-0.00405742423816856,-0.00469137051932159,-0.00517711226008753,-0.00674851611740952,-0.00215490159872157,0.002146948818623,0.00494696276931721,0.00793353585285122,0.0127262108182855,0.0123275257159616,0.0106169986995252,0.00920202663438026,0.0075437548891427,0.00295604234890186,0.00103971231294964,0.000245384013901087,-0.000490120621573043,-0.000828186193704826,0.000467782266603193,0.00139446986515656,0.00188102726458393,0.00253858059694034,0.00192668713847474,0.00114230493279558,0.000210079739729383,-8.72908835114999e-05,-0.000343763275746887,0.000432407612433922,0.000938594358340505,6.87154937853992e-06,0.000596218553448238,0.00071132176227412,0.000169831253250895,-0.000938905840944425,0.00153201330624042,0.000556937884757092,-0.000353811833718599,-0.000634756706231472,-0.000677135597590951,-0.00226954541512577,-0.00220510506625664,-0.00166442295924615
64,"BTN","Bhutan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,"BOL","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
