"code","iso","country","MPA.raw.2000","MPA.raw.2001","MPA.raw.2002","MPA.raw.2003","MPA.raw.2004","MPA.raw.2005","MPA.raw.2006","MPA.raw.2007","MPA.raw.2008","MPA.raw.2009","MPA.raw.2010","MPA.raw.2011","MPA.raw.2012","MPA.raw.2013","MPA.raw.2014","MPA.raw.2015","MPA.raw.2016","MPA.raw.2017"
96,"BRN","Brunei Darussalam",0.0386598428040826,0.0386598428040826,0.0386598428040826,0.0386598428040826,0.0386598428040826,0.0386598428040826,0.0386598428040826,0.0386598428040826,0.0386598428040826,0.0386598428040826,0.0386598428040826,0.0386598428040826,0.0386598428040826,0.0386598428040826,0.0386598428040826,0.0386598428040826,0.0386598428040826,0.0386598428040826
100,"BGR","Bulgaria",0.0116335637379414,0.0116335637379414,0.0274199127481544,0.0306027957485369,0.254208736682925,0.313980908159088,0.319358415062686,5.47663235012209,6.42326345813411,6.42326345813411,6.42326345813411,6.42326345813411,6.42326345813411,8.03686511842017,8.03686511842017,8.03686511842017,8.03686511842017,8.03686511842017
854,"BFA","Burkina Faso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,"BDI","Burundi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,"KHM","Cambodia",0.129356177089928,0.129356177089928,0.129356177089928,0.129356177089928,0.129356177089928,0.129356177089928,0.129356177089928,0.129356177089928,0.129356177089928,0.129356177089928,0.129356177089928,0.129356177089928,0.129356177089928,0.129356177089928,0.129356177089928,0.129356177089928,0.129356177089928,0.129356177089928
120,"CMR","Cameroon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,"CAN","Canada",0.403236883670429,0.432075126064146,0.432675621299782,0.432686368525161,0.486028090553194,0.527376791681311,0.551147276499741,0.556565843637681,0.578915270496302,0.725615927281361,0.726472298176557,0.881496045824269,0.882927385889365,0.882932938305064,0.888578224137174,0.888578225350093,0.888578225350093,0.888578225350093
132,"CPV","Cape Verde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,"CYM","Cayman Islands",0.0679854749791826,0.0679854749791826,0.0679854749791826,0.0731798089786675,0.0781118205813594,0.0781118205813594,0.0781118205813594,0.0781118205813594,0.083099554389465,0.083099554389465,0.083099554389465,0.083099554389465,0.083099554389465,0.083099554389465,0.083099554389465,0.083099554389465,0.083099554389465,0.083099554389465
140,"CAF","Central African Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,"TCD","Chad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,"CHL","Chile",0.0104947555187589,0.01052260357065,0.01052260357065,0.01052260357065,0.0109166874629159,0.0283297389996778,0.826004299221442,0.827169507316083,0.827202193388703,0.827202193388703,0.827202193388703,4.96087477242962,4.96087477242962,4.96087477242962,4.96087477242962,4.96087477242962,4.96701898207451,13.2023784443622
156,"CHN","China",2.00792797244901,2.02067083979299,2.02067083979299,2.18265724918436,2.18265724918436,2.22009098777724,2.22009098777724,2.22009098777724,2.22009098777724,2.25350346813227,2.25350346813227,2.25350346813227,2.25350346813227,2.25350346813227,2.29659449260768,2.29659449260768,2.32401810484151,2.32401810484151
170,"COL","Colombia",1.6992441691842,1.74801375481841,1.74801375481841,1.74801375481841,1.74801375481841,1.75610521848541,1.75610521848541,1.75610521848541,1.75610521848541,1.75610521848541,1.75610521848541,1.8192007556415,1.8192007556415,1.8192007556415,2.0517365492627,2.06785115689593,2.06785115689593,2.06785115689593
174,"COM","Comoros",NA,NA,0.0227272027117471,0.0227272027117471,0.0227272027117471,0.0227272027117471,0.0227272027117471,0.0227272027117471,0.0227272027117471,0.0227272027117471,0.0227272027117471,0.0227272027117471,0.0227272027117471,0.0227272027117471,0.0227272027117471,0.0227272027117471,0.0227272027117471,0.0227272027117471
184,"COK","Cook Islands",0.000577512849190862,0.000760694641824991,0.000760694641824991,0.000760694641824991,0.000760694641824991,0.000760694641824991,0.000760694641824991,0.000760694641824991,0.000760694641824991,0.000760694641824991,0.000760694641824991,0.000760694641824991,0.000760694641824991,0.000760694641824991,0.000760694641824991,0.000760694641824991,0.000760694641824991,0.000760694641824991
188,"CRI","Costa Rica",0.702252877382101,0.702252877382101,0.702252877382101,0.702252877382101,0.702252877382101,0.702252877382101,0.702252877382101,0.702252877382101,0.702252877382101,0.702252877382101,0.702252877382101,0.702252877382101,0.702252877382101,0.702252877382101,0.702252877382101,0.702252877382101,0.702252877382101,0.702252877382101
384,"CIV","Cote d'Ivoire",0.0896017906066217,0.0896017906066217,0.0896017906066217,0.0896017906066217,0.0896017906066217,0.0896017906066217,0.165658041364646,0.165658041364646,0.165658041364646,0.165658041364646,0.165658041364646,0.165658041364646,0.165658041364646,0.165658041364646,0.165658041364646,0.165658041364646,0.165658041364646,0.165658041364646
191,"HRV","Croatia",0.849694902247438,0.849773585973809,0.849773585973809,0.849773585973809,0.849773585973809,0.849773585973809,0.849773585973809,1.10345771722102,1.10345771722102,1.10345771722102,1.10345771722102,1.10345771722102,1.10345771722102,1.10345771722102,8.76031211446872,8.76031211446872,8.77977358453517,8.77977358453517
192,"CUB","Cuba",0.179666077660422,1.24459641511986,1.73236049025907,2.26359138707123,2.26359138707123,2.26359138707123,2.26359138707123,2.26359138707123,2.26359138707123,2.42820842107514,2.42820842107514,3.20735749432868,3.20735749432868,4.53708383178466,4.53708383178466,4.53708383178466,4.53708383178466,4.53708383178466
531,"CUW","Curacao",0.0116549046224209,0.0116549046224209,0.0116549046224209,0.0116549046224209,0.0116549046224209,0.0116549046224209,0.0116549046224209,0.0116549046224209,0.0116549046224209,0.0116549046224209,0.0116549046224209,0.0116549046224209,0.0116549046224209,0.0116549046224209,0.0130323242230534,0.0130323242230534,0.0130323242230534,0.0130323242230534
196,"CYP","Cyprus",0.00926513723934795,0.0512496383761162,0.0512496383761162,0.0512496383761162,0.0512496383761162,0.0512496383761162,0.0512536010917476,0.0512536010917476,0.0512536010917476,0.130632304182078,0.130632304312824,0.130632304312824,0.130632304312824,0.130632304312824,0.130632304312824,0.130632304312824,0.130632304312824,0.130632304312824
203,"CZE","Czech Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,"COD","Dem. Rep. Congo",0.477765100382051,0.477765100382051,0.477765100382051,0.477765100382051,0.477765100382051,0.477765100382051,0.477765100382051,0.477765100382051,0.477765100382051,0.477765100382051,0.477765100382051,0.477765100382051,0.477765100382051,0.477765100382051,0.477765100382051,0.477765100382051,0.477765100382051,0.477765100382051
208,"DNK","Denmark",15.6849626075956,15.6849626075956,15.6849626075956,16.2537823024323,16.2537823024323,16.2537823024323,16.2538612561308,16.253861256309,16.2621120574276,16.2621120574276,17.7135857877501,17.7137188660945,17.7137188660945,17.7137188660945,17.7137188660945,17.7137188660945,17.7139560102354,17.7139560102354
262,"DJI","Djibouti",NA,NA,NA,0.172354594124053,0.172354594124053,0.172354594124053,0.172354594124053,0.172354594124053,0.172354594124053,0.172354594124053,0.172354594124053,0.172354594124053,0.172354594124053,0.172354594124053,0.172354594124053,0.172354594124053,0.172354594124053,0.172354594124053
212,"DMA","Dominica",0.0372058977366262,0.0372058977366262,0.0372058977366262,0.0372058977366262,0.0372058977366262,0.0372058977366262,0.0372058977366262,0.0372058977366262,0.0372058977366262,0.0372058977366262,0.0372058977366262,0.0372058977366262,0.0372058977366262,0.0372058977366262,0.0372058977366262,0.0372058977366262,0.0372058977366262,0.0372058977366262
214,"DOM","Dominican Republic",0.514167271949259,6.7342789825216,6.7342789825216,6.90715133008108,6.90715133008108,6.90715133008108,6.90715133008108,6.90715133008108,6.90715133008108,6.90715133008108,6.90715133008108,6.90715133008108,6.90715133008108,6.90715133008108,6.90715133008108,6.90717042322248,6.90717042322248,6.90717042322248
218,"ECU","Ecuador",12.6979267071106,12.6993429401688,12.6993429401688,12.6993429401688,12.7228297537377,12.7228297537377,12.7228297537377,12.7228297537377,12.7228297537377,12.8285945122724,12.8285945122724,12.8285945122724,12.8308084191511,12.8427883649216,12.8427883649216,12.8427883649216,12.8427883649216,12.8427883649216
818,"EGY","Egypt",1.41825595865541,1.41825595865541,1.41825595865541,1.41825595865541,2.26108935704869,2.26108935704869,2.26108935704869,2.94612881012118,2.94612881012118,2.94612881012118,2.94612881012118,3.08237034107299,3.08237034107299,3.08237034107299,3.08237034107299,3.08237034107299,3.08237034107299,3.08237034107299
222,"SLV","El Salvador",NA,NA,NA,NA,NA,NA,0.305145571249419,0.305145571249419,0.543652647801919,0.543652647801919,0.543652647801919,0.543652647801919,0.711262236812163,0.711262236812163,0.711262236812163,0.711262236812163,0.711262236812163,0.711262236812163
226,"GNQ","Equatorial Guinea",NA,0.196237991585132,0.196237991585132,0.196237991585132,0.226260225635237,0.226260225635237,0.226260225635237,0.226260225635237,0.226260225635237,0.226260225635237,0.226260225635237,0.226260225635237,0.226260225635237,0.226260225635237,0.226260225635237,0.226260225635237,0.226260225635237,0.226260225635237
232,"ERI","Eritrea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,"EST","Estonia",27.2176989902763,27.2176989902763,27.2177063521132,27.2177063521132,27.2177403731989,33.8784381162866,33.8869103476319,33.8870844835637,33.8948725284688,33.9083028899,33.9083748237785,34.3113023521215,34.4821114300634,34.482112425153,34.4821124260994,34.4821124259776,34.4821124254954,34.4821124254954
231,"ETH","Ethiopia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0119842913833649,0.0119842913833649,0.0119842913833649,0.0119842913833649,0.0119842913833649
238,"FLK","Falkland Islands",0.000173927491906549,0.000173927491906549,0.00852924313705485,0.00852924313705485,0.00852924313705485,0.00852924313705485,0.00852924313705485,0.00852924313705485,0.00852924313705485,0.00852924313705485,0.00852924313705485,0.00852924313705485,0.00852924313705485,0.00852924313705485,0.00852924313705485,0.00852924313705485,0.00852924313705485,0.00852924313705485
242,"FJI","Fiji",0.032524300339386,0.0597156472210952,0.181977441285151,0.195068662749208,0.527858852563511,0.823658079313278,0.844331745215333,0.915827635727956,0.944686443357086,0.944686443357086,0.944686443357086,0.944686443357086,0.944686443357086,0.944686443357086,0.944686443357086,0.944686443357086,0.944686443357086,0.944686443357086
246,"FIN","Finland",33.5480445430171,33.5594013086484,33.562646131792,33.5636460939348,33.5658257187974,33.5710467774559,33.6449746769596,33.6511002983031,33.652932430994,33.6552430539819,33.8889974617039,33.8906882803678,34.6490742624932,34.6554198212124,34.6566199691119,34.6585460963133,34.6712726066184,34.6712726066184
250,"FRA","France",4.87412036078722,4.87483448895192,4.8806154375188,4.8806154375188,5.30781866264036,6.63693875520685,6.70256695321621,10.5479151553151,11.4645451317162,12.6970879566635,12.6970879566635,12.6970879566635,13.4264414753078,14.1974352020733,14.1974352020733,14.2600242288544,14.2680887322698,14.2680887322698
254,"GUF","French Guiana",0.507762488021323,0.507762488021323,0.507762488021323,0.507762488021323,0.507762488021323,0.507762488021323,0.507762488021323,0.507762488021323,0.507762488021323,0.536603244966392,0.536603244966392,0.536603244966392,0.536603244966392,0.536603244966392,0.536603244966392,0.536603244966392,0.536603244966392,0.536603244966392
258,"PYF","French Polynesia",0.00224257785824325,0.00224257785824325,0.00224257785824325,0.00224257785824325,0.00224257785824325,0.00224257785824325,0.00224257785824325,0.00224257785824325,0.00224257785824325,0.00224257785824325,0.00224257785824325,0.00224257785824325,0.00224257785824325,0.00224257785824325,0.00224257785824325,0.00224257785824325,0.00224257785824325,0.00224257785824325
266,"GAB","Gabon",NA,NA,NA,0.118891754708069,0.63114000405695,0.63114000405695,0.63114000405695,0.63114000405695,0.787931027431926,0.787931027431926,0.787931027431926,0.787931027431926,0.787931027431926,0.787931027431926,0.787931027431926,0.787931027431926,0.787931027431926,0.787931027431926
270,"GMB","Gambia",NA,NA,NA,NA,0.0420186900869801,0.0420186900869801,0.0420186900869801,0.0420186900869801,0.0420186900869801,0.0420186900869801,0.0420186900869801,0.0420186900869801,0.0420186900869801,0.0420186900869801,0.0420186900869801,0.0420186900869801,0.0420186900869801,0.0420186900869801
268,"GEO","Georgia",0.749489059857301,0.749489059857301,0.749489059857301,0.749489059857301,0.749489059857301,0.749489059857301,0.749489059857301,0.749489059857301,0.749489059857301,0.749489059857301,0.749489059857301,0.749489059857301,0.749489059857301,0.749489059857301,0.749489059857301,0.749489059857301,0.749489059857301,0.749489059857301
276,"DEU","Germany",18.1575623171228,21.0665326825958,21.0674968974046,21.0674968974046,21.5862422565588,41.6173279309942,41.6403013382318,41.8906014104552,43.7437793421875,44.9783162504253,44.979179629403,44.9798660745606,44.9798661950298,44.9798661950298,44.9798661950298,44.9798661070024,44.9798661070024,44.9798661070024
288,"GHA","Ghana",0.113615411301892,0.113615411301892,0.113615411301892,0.113615411301892,0.113615411301892,0.113615411301892,0.113615411301892,0.113615411301892,0.113615411301892,0.113615411301892,0.113615411301892,0.113615411301892,0.113615411301892,0.113615411301892,0.113615411301892,0.113615411301892,0.113615411301892,0.113615411301892
292,"GIB","Gibraltar",NA,NA,NA,NA,NA,14.0740758510642,14.0740758510642,14.0740758510642,14.0740758510642,14.0740758510642,14.0740758510642,14.0740758510642,14.0740758510642,14.0740758510642,14.0740758510642,14.0740758510642,14.0740758510642,14.0740758510642
300,"GRC","Greece",1.23882499157245,1.23946621196577,1.27332187786775,1.32883618688214,1.32883949519713,1.32883949519713,1.32883949519713,1.3314087611516,1.33140876127721,1.40494435375069,1.46618854837698,1.49162233040785,1.49162233040785,1.49162233040785,1.49162233040785,1.49162233040785,1.49162233040785,1.49162233040785
304,"GRL","Greenland",4.23396145140447,4.23396145140447,4.23396145140447,4.23396145140447,4.25072575949682,4.25072575949682,4.25072575949682,4.25072575949682,4.25072575949682,4.25072575949682,4.25072575949682,4.25072575949682,4.25718296964331,4.25718296964331,4.25718296964331,4.25718296964331,4.25718296964331,4.25718296964331
308,"GRD","Grenada",0.0158466970506193,0.0158466970506193,0.0158466970506193,0.0158466970506193,0.0158466970506193,0.0158466970506193,0.0158466970506193,0.0158466970506193,0.0158466970506193,0.0158466970506193,0.0391129843879733,0.0391129843879733,0.0391129843879733,0.0495472449416326,0.0495472449416326,0.0495472449416326,0.0495472449416326,0.0495472449416326
312,"GLP","Guadeloupe",1.60018830807469,1.60018830807469,1.60018830807469,1.60018830807469,1.60018830807469,1.60018830807469,1.60018830807469,1.60018830807469,1.60018830807469,1.60018830807469,1.60018830807469,1.60029745045932,1.60029745045932,1.60032788338868,1.60032788338868,1.60032788338868,1.60032788338868,1.60032788338868
316,"GUM","Guam",0.0084752525902303,0.0084752525902303,0.0084752525902303,0.0084752525902303,0.0084752525902303,0.0084752525902303,0.0084752525902303,0.0084752525902303,0.0084752525902303,0.0084752525902303,0.0084752525902303,0.0084752525902303,0.0084752525902303,0.0084752525902303,0.0084752525902303,0.0084752525902303,0.0084752525902303,0.0084752525902303
320,"GTM","Guatemala",0.0160992051143423,0.84244971730509,0.843317487328955,0.843317487328955,0.843317487328955,0.843317487328955,0.855902991409259,0.855902991409259,0.855902991409259,0.855902991409259,0.855902991409259,0.855902991409259,0.855902991409259,0.855902991409259,0.855902991409259,0.855902991409259,0.855902991409259,0.855902991409259
324,"GIN","Guinea",0.571185745640601,0.571185745640601,0.571185745640601,0.571185745640601,0.571185745640601,0.571185745640601,0.571185745640601,0.571185745640601,0.571185745640601,0.571185745640601,0.571185745640601,0.571185745640601,0.571185745640601,0.571185745640601,0.571185745640601,0.571185745640601,0.571185745640601,0.571185745640601
624,"GNB","Guinea-Bissau",8.59204532873633,8.75662817024055,8.75662817024055,8.75662817024055,8.75662817024055,8.75662817024055,8.75662817024055,8.75662817024055,8.75662817024055,8.75662817024055,8.75662817024055,8.75662817024055,8.75662817024055,8.75662817024055,8.75662817024055,8.75662817024055,8.76047023953334,8.76047023953334
328,"GUY","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00121878080128021,0.00121878080128021,0.00121878080128021,0.00121878080128021,0.00121878080128021,0.00121878080128021
332,"HTI","Haiti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",0.718225569471222,0.782935045394901,0.782935045394901,0.782935045394901,1.36455273289314,1.36455273289314,1.4056058223896,1.4056058223896,1.4056058223896,1.4056058223896,1.4056058223896,1.4056058223896,1.4056058223896,1.4056058223896,4.4890121173569,4.4890121173569,4.4890121173569,4.4890121173569
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,"ISL","Iceland",0.339656200050229,0.339659064076033,0.339673938452027,0.341618660804584,0.341618660804584,0.341618660804584,0.341618660804584,0.349522217978275,0.349646943028885,0.359290128401255,0.3598542270463,0.3598542270463,0.3598542270463,0.361643995191306,0.361643995191306,0.361643995191306,0.361643995191306,0.361643995191306
356,"IND","India",0.146765114989591,0.146765114989591,0.559980127541486,0.587794318614547,0.587794318614547,0.587794318614547,0.587794318614547,0.587794318614547,0.587794318614547,0.587794318614547,0.587794318614547,0.587794318614547,0.587794318614547,0.587794318614547,0.587794318614547,0.587794318614547,0.587794318614547,0.587794318614547
360,"IDN","Indonesia",0.31422880242321,0.321882352240378,0.436542126857841,0.998542236992748,1.033309359154,1.13641562087545,1.19268620532607,1.27958876900261,1.61367359372344,1.72652055372554,2.41114430210967,2.45331794090369,2.71261053086257,2.76894092339883,2.88596483584485,2.88596483584485,2.88596483584485,2.88596483584485
364,"IRN","Iran",0.798804681785487,0.798804681785487,0.854586587580999,0.854586587580999,0.856493136641791,0.856493136641791,0.856493136641791,0.856493136641791,0.856493136641791,0.856493136641791,0.856493136641791,0.856493136641791,0.856493136641791,0.856493136641791,0.856493136641791,0.856493136641791,0.856493136641791,0.856493136641791
368,"IRQ","Iraq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,"IRL","Ireland",0.548574408127866,0.552119201419622,0.920607516563844,0.920627600148071,0.92117382438004,0.924667770033803,0.925057645759846,1.52140232462401,1.52426754598776,1.5246675620034,1.52602767188084,1.5465013395586,2.17632161496545,2.32754330224567,2.32754330223692,2.32754330223692,2.33451238599319,2.33451238599319
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",0.0221391320941598,0.0221391320941598,0.0221391320941598,0.0221391320941598,0.0250003752124897,0.0250003752124897,0.0272754735117764,0.0272754735117764,0.0272754735117764,0.0341243899045069,0.0341243899045069,0.0341243899045069,0.0341243899045069,0.0341243899045069,0.0341243899045069,0.0341243899045069,0.0341243899045069,0.0341243899045069
380,"ITA","Italy",1.06971232253602,1.06972613022147,5.39835631352009,5.40881152902163,5.47226616685668,5.47671229718679,5.57455023376272,5.57520930891611,5.58821928594281,5.58821929697826,5.61346053857796,5.61968433236953,5.62081578734408,5.62081609763588,5.62449154279206,5.62449154279206,5.62449154279206,5.62449154279206
388,"JAM","Jamaica",0.669955946195615,0.669955946195615,0.669955946195615,0.669955946195615,0.669955946195615,0.669955946195615,0.675196633666632,0.675196633666632,0.675196633666632,0.675196633666632,0.681978917143812,0.68227696358055,0.68227696358055,0.68227696358055,0.68227696358055,0.68227696358055,0.68227696358055,0.68227696358055
