"code","iso","country","CDT.raw.1990","CDT.raw.1991","CDT.raw.1992","CDT.raw.1993","CDT.raw.1994","CDT.raw.1995","CDT.raw.1996","CDT.raw.1997","CDT.raw.1998","CDT.raw.1999","CDT.raw.2000","CDT.raw.2001","CDT.raw.2002","CDT.raw.2003","CDT.raw.2004","CDT.raw.2005","CDT.raw.2006","CDT.raw.2007","CDT.raw.2008","CDT.raw.2009","CDT.raw.2010","CDT.raw.2011","CDT.raw.2012","CDT.raw.2013","CDT.raw.2014"
392,"JPN","Japan",1082.655392,1088.281184,1098.175328,1089.892736,1140.867104,1152.811856,1167.766064,1160.374656,1126.327504,1165.982944,1181.650256,1169.005904,1204.523616,1210.115728,1205.923232,1212.36808,1197.191968,1240.16712,1151.897888,1087.247792,1137.497312,1191.280064,1236.084816,1258.483312,1217.487664
400,"JOR","Jordan",10.208672,10.00784,12.330864,12.651392,13.533216,14.007728,14.401392,14.859488,15.05904,15.09736,15.745376,15.882848,16.953376,16.741392,18.785584,20.1252,20.47856,21.451456,20.83008,21.350928,20.836576,21.333312,24.802528,24.552144,26.352368
398,"KAZ","Kazakhstan",240.7822615,250.5097405,256.2888667,218.7802827,196.257208,173.0826373,150.0204747,126.8797733,130.365768,118.3418427,114.7745067,112.2754107,121.8908133,136.7835867,151.1341253,163.5222907,181.1618027,190.0296,233.149216,205.535936,224.420576,243.2669627,242.267376,256.9224747,231.8231467
404,"KEN","Kenya",6.27112,6.020816,6.09112,5.987152,5.991808,6.510432,7.135008,6.78112,7.290816,7.618144,8.331584,7.735856,7.559136,6.6844,7.610352,8.538896,9.524544,9.647744,10.23064,12.086128,13.06032,13.551376,12.661984,14.220832,15.130976
296,"KIR","Kiribati",0.021984,0.021984,0.025648,0.029312,0.029312,0.029312,0.032976,0.025648,0.029312,0.029312,0.029312,0.025648,0.040304,0.040304,0.043968,0.062288,0.069616,0.051296,0.05496,0.040304,0.062288,0.062288,0.062288,0.062288,0.062288
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",29.559968,35.98156533,23.29382133,29.47916533,34.06831733,34.24097333,33.36662133,34.51662133,40.44052533,44.39449333,47.80991733,51.4986,54.26601333,56.33113867,59.337032,67.56050133,69.97202933,69.02318933,73.25000267,79.79955467,78.34955467,82.98413067,87.65211733,85.97785867,88.35723467
417,"KGZ","Kyrgyzstan",23.3805177,20.99595437,13.8496,10.14808,6.567856,4.613888,5.801136,5.726096,6.071744,4.810528,4.699152,3.994496,5.003808,5.637392,5.622352,5.373648,5.407616,6.571888,7.618224,6.809456,6.417392,7.719296,10.189216,9.715392,9.22104
418,"LAO","Laos",0.216176,0.234496,0.25648,0.25648,0.2748,0.34808,0.47632,0.608224,0.685168,0.923328,0.937984,0.872032,1.146832,1.0992,1.39232,1.403312,1.549872,0.908672,0.945312,1.256752,1.641472,1.623152,1.692768,1.57552,1.949248
428,"LVA","Latvia",19.0642254,17.47274909,14.027856,11.890224,10.260912,9.002592,9.061216,8.540912,8.2132,7.41,6.84,7.25,7.35824,7.60656,7.622896,7.719232,8.169232,8.510224,8.093888,7.359536,8.405104,7.713728,7.440672,7.408304,7.317232
422,"LBN","Lebanon",5.957008,7.397008,7.647456,11.594912,12.798416,14.552384,15.054064,16.578352,16.522464,17.002016,15.389648,16.589952,16.521632,16.99192,17.381072,16.753664,15.32712,13.977568,17.887792,21.710224,20.805104,21.240672,23.645408,23.545552,25.118
426,"LSO","Lesotho",1.469264,1.527888,1.586512,1.634144,1.674448,1.707424,1.7404,1.773376,1.802688,1.824672,1.85032,1.875968,1.901616,1.930928,1.982224,2.011536,2.037184,2.073824,2.12512,2.21672,2.275344,2.330304,2.39992,2.432896,2.469536
430,"LBR","Liberia",0.472656,0.278464,0.282128,0.315104,0.31144,0.326096,0.337088,0.34808,0.373728,0.392048,0.42136,0.490976,0.487312,0.520288,0.615552,0.725472,0.747456,0.666848,0.564256,0.516624,0.791424,0.890352,1.02592,0.956304,0.93432
434,"LBY","Libya",36.31070133,33.51402133,30.495712,31.02981867,36.24198133,37.76886133,39.722112,39.17856533,40.18201867,38.35729867,40.16964533,41.736712,43.916936,44.62173067,45.84656,49.378048,49.72829067,46.68065867,51.92090933,54.38200267,57.88410133,38.411744,52.39318133,55.094928,57.04790133
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.062288,0.062288,0.051296,0.05496,0.047632,0.047632,0.051296,0.043968
440,"LTU","Lithuania",33.12651212,35.12961342,19.967456,15.868304,14.7964,13.752432,14.25808,13.905408,14.682048,12.233424,10.505792,11.133808,11.230448,11.226784,11.933728,12.684032,12.93128,13.0796,12.994944,11.569456,12.604032,11.84464,11.865632,11.264944,10.760672
442,"LUX","Luxembourg",11.055104,11.574416,11.210448,11.569072,10.675408,8.575408,8.633424,8.140752,7.46808,7.820064,8.433728,9.052736,9.722736,10.195408,11.625712,11.857392,11.740672,11.228608,11.162272,10.568304,11.188608,11.165856,10.90624,10.257312,9.7996
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","Macedonia",8.989921741,8.757918756,8.59648,8.899152,8.601824,8.580144,10.115488,9.049152,9.890832,9.150144,8.82312,8.995104,8.440448,9.221056,8.923728,9.343344,9.361664,9.812656,9.588,8.974336,8.750368,9.647312,9.150752,8.251056,7.770752
450,"MDG","Madagascar",0.948976,1.033248,1.003936,1.029584,1.267744,1.260416,1.359344,1.6488,1.736736,1.919936,1.86864,1.736736,1.234768,1.700096,1.806352,1.7404,1.681776,1.810016,1.88696,1.769712,1.956576,2.337632,2.704032,3.1144,3.070432
454,"MWI","Malawi",0.743792,0.798752,0.795088,0.890352,0.912336,0.919664,0.912336,0.963632,0.937984,0.941648,0.868368,0.86104,0.846384,0.916,0.930656,0.875696,0.912336,0.883024,1.055232,0.945312,1.143168,1.179808,1.095536,1.220112,1.275072
458,"MYS","Malaysia",55.85830667,63.641632,69.75025867,72.122144,77.9164,84.908448,97.041856,103.583072,102.870896,111.354336,120.734848,127.29832,136.2954267,144.63448,157.477256,167.664016,173.6726613,190.1330293,202.4599733,182.747344,201.8670987,204.4304053,206.1842133,222.029232,233.5068347
462,"MDV","Maldives",0.172208,0.153888,0.230832,0.197856,0.197856,0.249152,0.289456,0.32976,0.300448,0.42136,0.450672,0.461664,0.593568,0.505632,0.666848,0.600896,0.758448,0.780432,0.84272,0.883024,0.93432,0.985616,1.110192,1.091872,1.333696
466,"MLI","Mali",0.42136,0.436016,0.443344,0.454336,0.461664,0.468992,0.487312,0.523952,0.762112,0.795088,0.820736,0.828064,0.846384,0.84272,0.875696,0.89768,0.941648,1.0076,1.069888,0.80608,0.963632,1.04424,0.992944,1.02592,1.41064
470,"MLT","Malta",2.31,2.21,2.17,2.81,2.51,2.38,2.32,2.47,2.37,2.41,2.13,2.49,2.32,2.61,2.6,2.72,2.59,2.75,2.58,2.47,2.57,2.57,2.7,2.37,2.34
584,"MHL","Marshall Islands",NA,NA,0.05496,0.062288,0.065952,0.065952,0.065952,0.065952,0.069616,0.065952,0.076944,0.080608,0.084272,0.084272,0.087936,0.084272,0.0916,0.098928,0.098928,0.102592,0.102592,0.102592,0.102592,0.102592,0.102592
474,"MTQ","Martinique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",0.905008,0.919664,0.967296,0.981952,1.143168,1.073552,1.113856,1.11752,1.121184,1.146832,1.17248,1.271408,1.348352,1.388656,1.535216,1.586512,1.608496,1.842992,1.934592,2.121456,2.23504,2.392592,2.652736,2.667392,2.707696
480,"MUS","Mauritius",1.16,1.25,1.32,1.47,1.51,1.55,1.61,1.62,1.79,2.2,2.43,2.56,2.61,2.75,2.77,2.96,3.3,3.39,3.47,3.42,3.66,3.64,3.73,3.83,3.96
175,"MYT","Mayotte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,"MEX","Mexico",268.730368,287.558896,291.315584,301.8575787,326.828936,307.3789867,326.3474,349.932728,373.4174187,361.1138,386.353056,384.5772747,390.703336,407.545016,414.237016,432.6678587,449.9547093,461.1389707,474.9819173,459.700928,466.5751813,479.587416,478.5152907,468.146488,454.2142533
583,"FSM","Micronesia",NA,NA,0.098928,0.098928,0.102592,0.106256,0.106256,0.10992,0.117248,0.10992,0.124576,0.168544,0.142896,0.142896,0.142896,0.120912,0.120912,0.139232,0.117248,0.161216,0.113584,0.120912,0.135568,0.142896,0.150224
498,"MDA","Moldova",30.705362,24.76183193,20.18808,17.051296,13.82832,11.915648,10.22832,9.372288,8.46664,7.165648,6.64992,6.938928,7.110224,7.64824,7.70984,8.018768,7.927696,7.769376,7.703728,7.61808,8.297008,8.298304,8.227232,7.271584,7.898528
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",13.07984,14.803584,12.885952,11.880304,10.343968,10.30496,8.721296,8.54496,8.57496,8.631296,9.027632,8.992976,9.63328,9.350608,9.549312,11.05496,12.409616,13.007936,12.995568,13.667248,14.311216,15.802512,17.362208,18.78824,18.365184
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98,2.25,2.11,2.71,1.72,2.52,2.54,2.34,2.27,2.22
500,"MSR","Montserrat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,"MAR","Morocco",21.742144,23.47624,25.288368,26.005696,28.155696,29.261344,28.982944,30.465376,31.233312,32.831936,33.577728,37.17304,38.411968,38.240896,41.771344,44.371344,45.837216,47.33536,49.74824,49.9564,52.926256,57.236256,59.858432,58.875216,60.939968
508,"MOZ","Mozambique",1.120304,0.940304,1.094656,1.290992,1.099312,1.179312,1.177936,1.30992,1.266256,1.256256,1.455568,1.431904,1.615488,1.960448,1.9648,1.755488,1.920448,2.29976,2.320064,2.598384,2.81968,3.307312,3.209904,3.598528,4.617456
104,"MMR","Myanmar",4.224597333,4.159253333,4.328320796,4.847856,5.684496,6.97648,7.352816,7.29648,7.9432,9.106784,9.638312,8.550984,8.538616,10.92873867,10.64309067,11.22408267,10.37932533,10.668232,8.081208,7.527544,8.331592,8.641005333,11.898,13.986928,20.215856
516,"NAM","Namibia",0,1.13,1.23,1.43,1.660992,1.800992,1.945648,1.995648,2.09328,1.98,1.9,2.43,2.12,2.24,2.34,2.49,2.5,2.59,2.92,2.98,3.073664,3.324192,3.489152,3.76976,3.952736
520,"NRU","Nauru",0.124576,0.124576,0.120912,0.113584,0.10992,0.106256,0.102592,0.102592,0.098928,0.0916,0.084272,0.080608,0.076944,0.065952,0.065952,0.062288,0.043968,0.043968,0.043968,0.040304,0.043968,0.040304,0.040304,0.043968,0.047632
524,"NPL","Nepal",0.94496,1.195952,1.257248,1.435568,1.777552,1.921216,1.983888,2.213584,2.339232,3.152896,3.250224,3.492896,2.812896,3.04656,2.842896,3.212896,2.64656,2.730224,3.02656,4.027232,4.79784,5.447904,6.32568,6.351248,7.476208
528,"NLD","Netherlands",146.871768,154.070168,152.8339627,157.9587493,158.1163813,165.441088,175.0574747,167.5973227,167.9526667,162.7318987,163.4272427,168.46368,168.4082933,171.0995253,172.7418427,168.3068027,164.1468982,164.9541013,165.996664,160.7435227,171.0809307,159.3035733,157.1206267,156.7713147,149.4460213
530,"ANT","Netherlands Antilles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",22.22314133,22.45520533,24.19886933,23.819376,24.22171467,24.45736267,25.53306133,27.831432,27.346776,28.73237333,29.55965067,31.81802133,31.63301067,33.56084759,33.02566215,34.28693486,34.35678755,33.32372,34.375472,31.385472,31.22784,30.575472,31.99674667,31.64832533,31.89901333
558,"NIC","Nicaragua",2.437232,1.940912,2.259232,2.21824,2.543888,2.671216,2.839536,3.046864,3.546864,3.565872,3.803808,3.96648,4.1048,4.393344,4.360144,4.293808,4.503808,4.623808,4.453808,4.433808,4.580448,4.81808,4.737776,4.582432,4.88808
562,"NER","Niger",0.7328,0.718144,0.699824,0.780432,0.773104,0.813408,0.901344,0.905008,0.959968,0.948976,0.66832,0.661984,0.695648,0.755648,0.795648,0.759312,0.759312,0.821984,0.869312,1.091984,1.374656,1.41664,1.90664,1.794656,1.970992
566,"NGA","Nigeria",68.15343733,75.86289067,86.70589067,84.69216,80.76051467,81.77126933,87.406104,83.76616533,77.05582133,74.97684,76.29797333,85.562024,86.51839733,88.89613867,89.17613867,98.55586133,91.998056,90.51364267,92.48177333,75.10224,90.73229333,97.78303467,95.26909067,93.82286667,89.65636
570,"NIU","Niue",0.007328,0.007328,0.007328,0.007328,0.007328,0.007328,0.007328,0.007328,0.007328,0.007328,0.007328,0.007328,0.007328,0.003664,0.003664,0.003664,0.003664,0.003664,0.007328,0.003664,0.003664,0.007328,0.007328,0.007328,0.010992
574,"NFK","Norfolk Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",124.802864,118.792864,106.241168,98.261168,90.321168,84.991168,75.591168,68.168128,61.23384,66.953216,72.253664,74.882128,71.722736,73.288992,74.896624,78.1696,79.600432,66.325776,73.575008,73.07768,68.59112,49.230048,50.238976,36.799424,41.387056
580,"MNP","Northern Mariana Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,"NOR","Norway",29.18067733,27.23277067,30.41022133,31.846992,33.53933067,33.023016,34.008664,35.73326933,37.46069867,39.37692533,34.106288,34.73649867,34.40754133,37.029576,37.435992,36.38654933,37.39051733,37.97051733,37.10204533,37.14594933,39.32266133,38.08604267,37.50631733,36.49345067,36.70345067
512,"OMN","Oman",11.971264,16.18113333,14.982488,14.17243733,13.917832,15.71389333,15.93949067,17.36082133,17.410264,20.550024,22.666752,25.44211733,27.157584,28.18284,27.981464,27.74797333,36.74553067,40.786392,40.061352,43.06442933,46.900048,52.88272,59.170496,61.38833867,65.18156
586,"PAK","Pakistan",61.71776267,60.999184,67.61384,74.487648,76.967728,83.499552,87.75344,91.294736,92.617104,101.315184,100.891744,102.481344,104.871344,108.747952,122.07456,125.221168,136.602176,150.667664,147.408496,150.287824,146.30912,147.070816,149.34324,150.751544,153.539848
585,"PLW","Palau",NA,NA,0.234496,0.234496,0.234496,0.234496,0.234496,0.23816,0.23816,0.241824,0.249152,0.252816,0.249152,0.252816,0.252816,0.260144,0.263808,0.260144,0.252816,0.245488,0.252816,0.252816,0.252816,0.25648,0.260144
591,"PAN","Panama",2.710224,3.140224,3.654576,3.835792,4.077776,4.397776,4.452432,4.68808,5.773728,5.067392,5.352656,6.280368,5.473728,5.643344,5.810288,7.293952,7.673952,7.423952,7.449664,8.845392,9.583792,10.37936,10.910496,11.049808,11.681872
598,"PNG","Papua New Guinea",2.14344,2.066496,2.055504,1.99688,2.18008,2.059168,2.187408,2.575792,2.861584,2.443888,2.663728,3.206,3.484464,3.942464,4.484736,4.37848,4.3052,6.115216,4.788848,5.089296,4.759536,5.327456,5.07464,6.177504,6.309408
600,"PRY","Paraguay",2.091216,2.041216,2.411216,2.855488,3.39976,3.805104,3.754112,4.167088,4.382736,4.392736,3.602432,3.732432,3.813504,3.970144,3.994496,3.7448,3.900448,4.030448,4.339376,4.400448,4.982432,5.192432,5.439376,5.409984,5.688304
604,"PER","Peru",20.724232,19.84436267,20.77352267,21.64870667,22.50579467,25.57357067,27.914512,28.14521333,26.84529333,29.01782133,28.60911733,26.57110133,27.77575733,27.191456,31.60073067,31.71354667,31.50167733,34.61518133,39.19489067,42.43891467,45.98547467,48.783824,49.362576,50.30567467,53.602488
608,"PHL","Philippines",41.20936,40.77416,44.133248,47.958112,52.110528,62.49784,68.33216,76.337008,75.832992,73.338112,74.067664,72.336648,74.05287467,75.90387467,77.54310667,79.58299467,71.90725067,75.88654667,78.20409867,79.24155467,85.41451467,86.34761333,90.24779733,100.1070133,106.9462213
612,"PCN","Pitcairn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
616,"POL","Poland",351.0588,352.276976,343.842016,345.043232,340.081984,340.342288,356.134272,345.43456,319.609904,310.61936,297.156544,294.649344,288.125696,299.00744,303.111776,302.775673,315.6699929,315.0991859,310.3271861,299.116496,315.3384278,312.4896772,304.5491671,299.370527,286.7153785
620,"PRT","Portugal",41.50736,43.212624,47.436896,46.385904,47.97544,51.26872,49.5536,52.042592,56.783888,63.42632,62.995248,62.803648,66.542128,61.16856,62.517792,65.576272,60.584976,60.914752,56.124928,55.709072,49.836336,49.564496,47.697184,46.22152,45.550672
630,"PRI","Puerto Rico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,"QAT","Qatar",12.561904,14.650288,14.721136,15.541136,16.284496,17.06816,17.974416,19.514416,20.910976,23.059296,21.85456,23.63628267,27.76391467,29.09322667,32.10322667,41.496976,45.19345867,50.58631733,55.42203467,60.01978133,64.399256,66.29565333,74.94833867,76.87243733,81.96749067
178,"COG","Republic of Congo",0.848088,3.083682667,3.021010667,3.001010667,2.786354667,2.940018667,2.798034667,3.339858667,3.229453333,2.941213333,2.863378667,2.982386667,2.79768,2.938266667,2.858853333,4.830176,4.955469333,5.144882667,5.414882667,5.454426667,4.988584,4.861973333,4.76508,4.032242667,4.129085333
638,"REU","Reunion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,"ROU","Romania",173.029232,142.98424,127.025392,117.960736,115.686912,121.031184,124.356144,114.068352,100.118352,85.9844,89.259136,94.184944,93.748608,99.98616,96.870736,96.162784,99.431008,97.492352,96.5628,81.35384,78.20416,84.542016,82.706352,72.711632,72.095136
643,"RUS","Russia",2207.206557,2180.662945,2009.220784,1824.443904,1614.746176,1566.178096,1535.233584,1427.873984,1419.305904,1456.940368,1490.363584,1492.070864,1493.168395,1523.748837,1535.742707,1532.524597,1592.556845,1593.452301,1615.913659,1497.186013,1585.270563,1664.352645,1614.224504,1596.060563,1530.590928
646,"RWA","Rwanda",0.538608,0.487312,0.487312,0.490976,0.468992,0.461664,0.479984,0.49464,0.487312,0.51296,0.527616,0.527616,0.53128,0.520288,0.527616,0.527616,0.527616,0.553264,0.542272,0.571584,0.58624,0.65952,0.736464,0.798752,0.839056
654,"SHN","Saint Helena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",0.106256,0.106256,0.10992,0.113584,0.120912,0.12824,0.131904,0.142896,0.150224,0.161216,0.172208,0.175872,0.197856,0.197856,0.212512,0.197856,0.20152,0.216176,0.216176,0.223504,0.21984,0.230832,0.21984,0.223504,0.230832
662,"LCA","Saint Lucia",0.161216,0.168544,0.20152,0.223504,0.260144,0.31144,0.326096,0.307776,0.307776,0.318768,0.32976,0.362736,0.326096,0.359072,0.355408,0.3664,0.3664,0.38472,0.395712,0.38472,0.40304,0.406704,0.406704,0.406704,0.406704
666,"SPM","Saint Pierre and Miquelon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,"VCT","Saint Vincent and the Grenadines",0.080608,0.076944,0.084272,0.102592,0.120912,0.12824,0.131904,0.131904,0.161216,0.16488,0.14656,0.179536,0.186864,0.197856,0.21984,0.21984,0.21984,0.227168,0.227168,0.31144,0.21984,0.197856,0.252816,0.208848,0.208848
882,"WSM","Samoa",0.102592,0.106256,0.10992,0.10992,0.113584,0.117248,0.124576,0.12824,0.131904,0.135568,0.142896,0.14656,0.14656,0.153888,0.150224,0.161216,0.16488,0.172208,0.179536,0.186864,0.186864,0.20152,0.197856,0.197856,0.197856
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",0.047632,0.047632,0.047632,0.047632,0.047632,0.047632,0.047632,0.047632,0.047632,0.047632,0.047632,0.051296,0.058624,0.065952,0.07328,0.076944,0.084272,0.084272,0.084272,0.0916,0.098928,0.102592,0.113584,0.113584,0.113584
682,"SAU","Saudi Arabia",166.5239013,186.731944,199.5366693,206.4132773,218.99012,222.6202,234.3276,215.157736,230.662528,234.7874827,244.6338587,248.9478453,267.3015413,278.5214027,295.0710747,311.27712,330.1629333,348.6152667,380.017792,402.321984,440.4428,458.702096,489.914992,499.062272,535.1214529
686,"SEN","Senegal",2.364496,2.379152,2.620448,2.55312,2.670752,2.824416,3.00304,3.295024,3.688304,4.048304,4.186848,4.595776,4.7444,4.65272,5.6308,5.928048,5.876288,6.551856,6.755216,7.026128,7.486192,8.120304,8.007632,8.586784,8.720224
688,"SRB","Serbia",63.31964341,53.53404836,49.074928,43.322272,39.762416,45.466384,52.8192,57.390272,57.411184,40.854096,44.055232,46.265456,49.844464,53.243248,57.761024,50.909344,53.24224,51.718192,50.041088,47.000032,47.151408,51.303088,45.809808,46.513552,39.223856
690,"SYC","Seychelles",0.150224,0.172208,0.172208,0.1832,0.20152,0.197856,0.234496,0.340752,0.432352,0.509296,0.571584,0.633872,0.538608,0.5496,0.736464,0.688832,0.7328,0.6412,0.692496,0.523952,0.443344,0.340752,0.43968,0.40304,0.49464
694,"SLE","Sierra Leone",0.487312,0.545936,0.447008,0.447008,0.51296,0.399376,0.472656,0.443344,0.414032,0.3664,0.425024,0.56792,0.60456,0.652192,0.6412,0.545936,0.7328,0.6412,0.663184,0.652192,0.725472,0.89768,1.029584,1.1908,1.308048
702,"SGP","Singapore",29.883328,31.456608,32.345312,37.63392,39.506208,39.16384,40.155136,39.805136,38.205152,38.628064,42.691584,42.340448,41.398928,38.24328,39.62,37.86,38.28,39.42,39.35,40.33,44.28,46.74,45.96,46.24,45.32
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",56.63862731,49.42219916,46.04576,44.54576,41.934688,42.66728,42.475984,42.620864,41.92496,41.182288,38.396896,38.92387687,38.4705525,38.98103281,37.79306063,38.9959297,38.27154613,37.57347353,37.51062532,34.12073488,36.01838296,34.47141986,32.71701446,33.35729281,30.99338695
705,"SVN","Slovenia",14.22635347,13.39762307,12.849376,13.631744,13.677008,14.56464,15.37296,15.843264,15.621584,15.058224,14.708528,15.495552,15.67624,15.651504,15.829904,16.006928,16.443872,16.408528,17.558448,15.658608,15.849376,15.737776,15.34632,14.78792,13.41952
90,"SLB","Solomon Islands",0.14656,0.14656,0.142896,0.142896,0.139232,0.142896,0.142896,0.142896,0.142896,0.150224,0.150224,0.157552,0.157552,0.161216,0.161216,0.161216,0.16488,0.179536,0.186864,0.194192,0.197856,0.197856,0.197856,0.20152,0.20152
706,"SOM","Somalia",0.7328,0.707152,0.681504,0.6412,0.630208,0.589904,0.56792,0.538608,0.51296,0.490976,0.479984,0.501968,0.58624,0.593568,0.593568,0.593568,0.593568,0.608224,0.600896,0.597232,0.611888,0.60456,0.608224,0.608224,0.608224
710,"ZAF","South Africa",247.711168,242.38064,238.882784,246.484,252.0788,264.271376,274.064736,289.0098613,296.5963653,278.5529413,284.810016,320.802992,331.394816,353.04832,380.8331333,378.2757093,380.265744,398.244048,429.922448,405.293392,412.155392,400.148592,413.449808,429.38392,443.4957013
410,"KOR","South Korea",248.45448,273.16064,297.935216,326.33784,352.557936,384.612672,410.617808,432.185792,366.495952,401.985536,457.251744,471.613792,463.3932,467.880976,488.011344,483.117696,491.44376,503.253408,514.4196,526.907488,574.429136,597.603168,598.620672,595.746848,591.255936
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",216.7132213,222.9956373,234.2764853,219.5548568,229.44289,241.3485281,230.4844637,249.585269,258.8502826,281.660938,297.542496,299.90864,318.297616,324.849104,341.920464,358.717408,351.883072,365.047488,330.662736,290.713632,275.045824,275.850624,268.383552,241.934352,239.259376
144,"LKA","Sri Lanka",3.867856,4.017856,5.316704,5.147088,5.851664,5.897008,8.441664,8.429984,8.686016,9.587312,11.021968,10.953264,11.475632,12.528912,13.00616,14.137456,12.578752,13.776384,13.01768,12.505312,13.264704,15.65928,17.060272,14.699968,17.677984
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",5.374272,4.814272,4.554576,3.214576,4.670608,4.504192,4.290528,5.209232,4.718928,5.203584,5.55328,6.115264,7.562592,7.775568,8.543888,10.02488,12.408928,13.411216,14.464576,14.96144,15.929968,15.514912,13.65,13.53,13.34
740,"SUR","Suriname",1.769712,2.05184,2.066496,2.040848,2.044512,2.062832,2.084816,2.1068,2.1068,2.12512,1.489312,1.522976,1.112976,1.232976,1.392976,1.682976,1.532976,1.412976,1.452976,1.445648,1.721984,1.82664,2.068624,2.035952,2.055952
744,"SJM","Svalbard and Jan Mayen Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,"SWZ","Swaziland",0.425024,0.326096,0.263808,0.131904,0.483648,0.454336,0.340752,1.201792,1.212784,1.234768,1.187136,1.139504,1.124848,1.04424,1.029584,1.014928,1.014928,1.06256,1.095536,1.04424,1.040576,1.047904,1.20912,1.088208,1.201792
752,"SWE","Sweden",53.294768,54.274464,56.779504,56.477216,58.433552,58.18408,63.620112,57.381184,58.331184,57.256832,53.292704,52.46904,54.045376,55.214768,53.579728,50.438352,48.079264,46.439264,44.401936,41.501424,46.934016,43.449584,40.406224,38.935072,38.66576
756,"CHE","Switzerland",43.357776,45.771296,45.731456,43.553216,42.676416,43.474208,44.04368,42.93704,44.43536,44.699712,43.819632,45.337568,43.709632,44.969024,45.379936,45.904208,45.491536,43.523216,45.044512,43.773824,45.357024,41.379008,42.780688,43.814352,39.876112
760,"SYR","Syria",29.83937067,32.39937067,31.70948533,31.158848,32.288848,34.10994133,37.23826133,37.63209867,40.52851467,39.82865867,40.02950667,41.877544,42.56795733,42.915944,45.342968,56.283656,59.50024533,62.40634933,64.27359733,59.51298933,59.21335733,54.87917333,41.513944,32.46028267,29.90194133
