"code","iso","country","NOT.raw.1990","NOT.raw.1991","NOT.raw.1992","NOT.raw.1993","NOT.raw.1994","NOT.raw.1995","NOT.raw.1996","NOT.raw.1997","NOT.raw.1998","NOT.raw.1999","NOT.raw.2000","NOT.raw.2001","NOT.raw.2002","NOT.raw.2003","NOT.raw.2004","NOT.raw.2005","NOT.raw.2006","NOT.raw.2007","NOT.raw.2008","NOT.raw.2009","NOT.raw.2010","NOT.raw.2011","NOT.raw.2012","NOT.raw.2013","NOT.raw.2014"
348,"HUN","Hungary",10.06836612,9.187576227,7.406765034,7.244315041,6.987031848,6.471973355,7.082723037,7.13338592,7.104305302,7.381022185,7.411940167,7.827597248,7.509400229,7.328939311,7.876157292,7.572142973,7.300191031,6.892497389,6.870581448,5.995674106,5.541397464,5.807627695,5.637984227,6.066582158,6.024983689
352,"ISL","Iceland",0.257400593,0.254436894,0.244423394,0.252623794,0.250219294,0.240934494,0.25725697,0.264208745,0.27469472,0.284617396,0.280789571,0.255985283,0.268395994,0.264634305,0.261457417,0.264411628,0.28441321,0.293808093,0.304765575,0.256194358,0.25673434,0.262879512,0.265537584,0.254964657,0.275784029
356,"IND","India",152.8014773,157.2927111,161.9186762,165.8113964,171.9255272,175.2865316,180.8910772,186.7732969,191.4532589,195.5050813,192.1957408,196.3474684,190.3289015,198.3466846,205.2759956,215.1375589,225.4408796,235.2759776,239.6077788,244.9084426,254.1233546,261.8104043,260.2752975,260.4719419,262.5743926
360,"IDN","Indonesia",74.2826337,74.48788098,76.69191776,75.62103734,77.25121082,79.41153471,76.19289667,111.2132842,86.37538609,74.37440855,72.76551651,73.46898241,87.83110661,78.27939101,86.26947741,82.2163304,95.59285472,80.35774543,82.09612795,95.98140636,84.46054357,91.2179018,93.28496822,91.11782944,104.1585117
364,"IRN","Iran",18.17855038,18.97165013,20.52416938,19.45648573,20.14942108,20.61814763,21.09874376,22.12888,22.85511403,22.26576807,22.2602887,22.63844971,23.02605222,23.58171914,25.88518835,25.66309966,27.5648518,26.39695974,25.70162438,25.33837292,23.11542377,21.95551605,22.71819693,22.63773072,22.8481214
368,"IRQ","Iraq",3.778566996,2.486260521,3.054203347,4.040809272,3.924124598,3.639081923,3.575215257,3.758626891,3.920722725,3.823390559,3.830401793,5.496944601,2.50469741,2.313059718,2.872294127,3.409007135,3.355423977,3.269792019,3.622229761,4.288618003,4.155261745,4.399209965,4.461786485,4.716889805,4.697072025
372,"IRL","Ireland",9.75125725,9.666887683,9.706978116,10.03220815,10.21375608,10.17117731,9.981274299,10.09263728,10.53584587,10.49867495,10.13689593,9.943896424,10.38146692,9.736778406,9.573191497,9.263687388,9.040779781,8.793745774,8.848196867,9.15262366,8.672883953,8.603495026,9.116066599,9.065586072,8.877164545
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",1.034641046,1.015176467,1.069390589,1.090470411,1.157651833,1.179635354,1.284185672,1.27880289,1.305848108,1.215200826,1.269051744,1.270565502,1.24426896,1.304903218,1.316232376,1.318615534,1.363174426,1.456989019,1.379748112,1.327335205,1.330143597,1.433427759,1.451138621,1.477995982,1.444645944
380,"ITA","Italy",29.88081638,29.82192993,29.85858549,29.70133945,29.57319241,29.57352467,30.16505396,30.01829865,30.37453074,30.75314793,30.75992492,29.22425824,30.12690765,29.65287437,29.98299058,29.19871719,27.68826609,26.48284699,24.39331408,21.73634978,20.32255938,20.31689212,21.40144826,21.0223817,20.97444044
388,"JAM","Jamaica",0.537915113,0.555476391,0.550775969,0.562841048,0.566551326,0.568732104,0.564965434,0.566687063,0.569180192,0.579741422,0.591205951,0.586548163,0.581793475,0.611215386,0.597766198,0.58474231,0.506464343,0.498840275,0.517935208,0.530283141,0.539552373,0.540388049,0.557923424,0.5513753,0.552192975
392,"JPN","Japan",27.3583416,27.49511791,28.01753031,28.47358032,28.95138043,28.85498754,28.04112925,27.27997916,26.44776727,25.84139179,25.2851676,24.34213792,23.78980585,22.93897977,22.22214979,21.24524272,20.98035297,20.84128872,20.41910718,20.03787033,19.97812038,19.39503498,19.24510958,19.64505679,19.30171699
400,"JOR","Jordan",0.451156826,0.564332411,0.623996795,0.61983118,0.558256264,0.582417748,0.588138645,0.608434141,0.593592238,0.547693634,0.54189973,0.511794971,1.045114312,0.839804953,0.632240593,0.676691334,0.593402493,0.802455552,0.783603311,0.62473867,0.700443029,0.828666847,0.804128665,0.816058982,0.8644938
398,"KAZ","Kazakhstan",18.73290025,17.62540499,15.47520806,14.63785295,13.91706555,11.71262664,10.48741041,9.278098281,7.662189351,7.153237421,6.83727159,7.435275474,11.26709846,8.230233943,9.555055727,9.732972711,10.76113591,9.249422501,10.0053222,9.562179991,11.00880399,10.04065606,9.914182439,8.951344216,10.24344359
404,"KEN","Kenya",11.14364581,10.78393593,10.74254296,10.64130328,10.77856121,10.62297044,10.15087826,10.13505778,10.43303501,10.94569443,10.19585245,10.27548977,10.60467969,11.49464031,11.87399933,12.08942924,11.41140693,17.38044622,17.46642561,16.8249833,17.01417669,17.75208459,17.8703874,17.4446731,16.90283421
296,"KIR","Kiribati",0.002207693,0.002231842,0.002275291,0.002318641,0.00233639,0.00233214,0.002436098,0.002449656,0.002463214,0.002476772,0.00283993,0.003002346,0.003290461,0.003302977,0.003377193,0.003449709,0.00347298,0.003678651,0.003794722,0.003881693,0.003971064,0.004057043,0.004126222,0.004152601,0.00420128
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",0.160276349,0.077771393,0.080508737,0.124612581,0.145848626,0.16003957,0.199518698,0.197865027,0.209330756,0.230587885,0.221228713,0.250151327,0.38564004,0.265279954,0.262378568,0.566622981,0.41331481,0.262310739,0.365493069,0.287836398,0.295137827,0.295307809,0.337164091,0.307705074,0.321577256
417,"KGZ","Kyrgyzstan",2.449407957,2.301022657,2.071409716,1.909733224,1.689700832,1.36707114,1.324354852,1.297062864,1.346896076,1.361298188,1.3802025,1.4086309,1.2991665,1.4510463,1.4320851,1.4713752,1.479764158,1.505450916,1.535734474,1.694388432,1.70232849,1.73347402,1.775838751,1.861183781,1.900923911
418,"LAO","Laos",2.087203038,2.114946035,2.210808932,2.215921029,2.290571426,2.340491022,2.387578094,2.289431467,2.732594839,2.333679911,2.195520783,1.820380931,2.185803479,2.025839728,3.225853176,2.710986624,2.215724787,3.484206851,2.207361114,2.458785277,4.21762254,2.36881176,3.06762728,3.151533101,3.104350921
428,"LVA","Latvia",2.735952951,2.576462003,3.068670591,2.741829804,2.366535618,2.072827332,2.09270095,2.089833269,2.125558387,2.078257706,2.013595324,2.08594782,2.091900817,2.012764513,2.107233909,2.136353005,2.149219631,2.202321957,2.244436783,2.24803611,2.271917936,2.29179218,2.361734024,2.401124568,2.453489813
422,"LBN","Lebanon",0.397776959,0.412847203,0.434273347,0.470360991,0.431515935,0.52412408,0.51782333,0.527627681,0.546252832,0.541019983,0.553308534,0.59126803,0.536853425,0.524797021,0.542678116,0.487200812,0.486758667,0.521158622,0.547984777,0.571839132,0.589346288,0.657263214,0.67718334,0.660688467,0.663367493
426,"LSO","Lesotho",0.673642624,0.662873656,0.718600089,0.713755821,0.704551254,0.673674186,0.6514706,0.637583714,0.627797928,0.810087542,0.782986857,0.863234307,0.673197258,0.774740909,0.668165959,0.79324491,0.71531223,0.812822249,0.700233969,0.704086589,0.750269708,0.681437794,0.689467679,0.741563965,0.73018615
430,"LBR","Liberia",0.184370489,0.168335751,0.168977413,0.158742875,0.155903037,0.156628599,0.15984176,0.168666221,0.178761582,0.175954543,0.177569305,0.171375783,0.167320061,0.175451539,0.171383917,0.184778795,0.18842159,0.203327286,0.231092581,0.312283877,0.258412872,0.265757756,0.31175514,0.274884624,0.276648408
434,"LBY","Libya",1.13087875,1.122418422,1.040748495,1.063038268,1.004577541,1.075685014,1.025930228,1.001203142,1.085728755,1.165603769,1.008216283,0.973662546,1.34995001,1.138596873,1.306150937,1.5431979,1.370518657,1.645434713,1.482630469,1.479067625,1.287330782,1.571586866,1.620984951,1.313659235,1.30542822
438,"LIE","Liechtenstein",0.007288344,0.007347063,0.007291682,0.007201901,0.00732722,0.007415239,0.007594945,0.00751775,0.007454656,0.007205061,0.007134967,0.007196812,0.007219558,0.007181203,0.007127848,0.007234994,0.007476818,0.007631743,0.007702667,0.007748991,0.007606416,0.007530215,0.007604613,0.007365012,0.007511311
440,"LTU","Lithuania",5.400905112,5.071280658,5.231040504,4.481110586,4.148386767,3.895531049,4.30791039,4.490142931,4.640045273,4.758150514,4.928905155,4.983452708,4.61215456,4.953525713,5.228623966,5.056541518,4.870256825,4.415372031,4.243941838,4.052721844,4.020209151,3.697826614,3.854200276,3.903234539,4.106875402
442,"LUX","Luxembourg",0.298961967,0.304098877,0.303786449,0.307646921,0.311675937,0.318602186,0.328011839,0.329626654,0.335397685,0.346437948,0.259044987,0.265225299,0.437352911,0.355332623,0.383507235,0.375458547,0.368165137,0.362736428,0.363249318,0.359497308,0.358164998,0.358947035,0.352004672,0.354835009,0.426393146
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","Macedonia",1.172191966,1.073383344,0.786276141,0.777532177,1.017973512,0.939649448,0.937162905,0.877598162,0.826713819,0.775794877,0.750151634,0.674780443,0.643884653,0.650535363,0.699401173,0.689710783,0.686769593,0.695811403,0.656435714,0.640941024,0.656317834,0.65667844,0.626037947,0.640868053,0.652590359
450,"MDG","Madagascar",8.568201538,8.586939924,8.62468101,8.679699996,8.685680182,8.739641468,9.008803423,8.598080077,8.962272032,8.659077286,8.05340044,7.861037342,6.939496544,8.188866046,7.185864449,8.990929851,8.30436756,8.949926169,8.271855179,8.656030988,8.723862897,8.86841167,8.644557843,8.983851616,8.504875189
454,"MWI","Malawi",1.549212209,1.666736559,1.674372308,1.705571358,1.367824108,1.552499757,1.673982633,1.672909008,1.752002183,1.724670958,1.794635733,1.621949694,1.894598056,2.176015518,2.11897828,2.268379942,2.333796569,2.563402996,2.841510522,2.750508949,3.294444576,3.261272882,3.706151389,3.910346296,3.860228503
458,"MYS","Malaysia",7.892367925,7.986395171,8.306108716,8.398900361,8.371282107,8.446014952,8.14727985,8.834354148,11.19280515,8.852041043,8.821233041,8.715140121,9.7611846,9.64739078,10.84541096,11.40941884,10.83863867,11.6240847,12.96515412,13.72872435,11.73520648,8.762871282,10.54852568,10.46758098,11.45494718
462,"MDV","Maldives",0.001549842,0.001612551,0.001675761,0.00173887,0.001801779,0.001864688,0.00194794,0.002040992,0.002123944,0.002207396,0.002289948,0.002348577,0.002463906,0.002545935,0.002652564,0.002800693,0.003440974,0.004416356,0.003268237,0.003856118,0.0038575,0.003485833,0.004709165,0.004654498,0.004812531
466,"MLI","Mali",7.496391336,7.464814683,7.482981431,7.568824778,7.631272325,7.727204572,7.480299782,7.716584292,8.960202102,9.504333512,9.053885121,9.676860328,9.130437635,9.004789142,11.41486065,10.72898325,11.02860125,11.14429315,12.07245785,11.29507044,12.26269444,12.57459241,12.62854118,12.94289825,14.42910323
470,"MLT","Malta",0.054322995,0.055392305,0.059401015,0.058360825,0.058262235,0.056828145,0.056189578,0.057155712,0.057122746,0.052966979,0.052271713,0.053022492,0.052904171,0.05369955,0.052672128,0.053446307,0.055703199,0.05325669,0.052598882,0.049629174,0.048795865,0.046664059,0.057382153,0.066870047,0.069766841
584,"MHL","Marshall Islands",0,0.000335238,0.000340722,0.000346206,0.000351691,0.000357175,0.000362869,0.000368564,0.000374258,0.000379952,0.000385647,0.000396549,0.000407452,0.000418355,0.000429257,0.00044016,0.000450235,0.000460309,0.000470384,0.000480458,0.000490532,0.000499965,0.000509397,0.00051883,0.000528262
474,"MTQ","Martinique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",1.953281756,2.024419461,1.935669567,1.970323772,1.929951777,1.940481883,2.138163046,2.20787881,2.372301373,2.548895537,2.7478277,2.799255741,2.674631083,2.702504024,2.846187465,2.845603807,2.843394447,2.887255187,2.584048927,2.837223867,2.958938307,2.800940373,2.884710939,2.983358804,2.90751747
480,"MUS","Mauritius",0.238368299,0.239952527,0.244845054,0.240462282,0.256731409,0.263391737,0.273713949,0.269374262,0.275477675,0.292416787,0.2989015,0.264638803,0.282729006,0.280847509,0.278353812,0.274577115,0.269449877,0.280241739,0.274271201,0.274020263,0.268179725,0.288633142,0.300377459,0.283500976,0.299080694
175,"MYT","Mayotte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,"MEX","Mexico",39.0164405,37.68655361,38.03839602,38.16728672,38.20484073,37.42402884,37.97140047,38.4474087,42.15570374,40.27825457,40.8949326,41.16242353,39.53123866,42.26336519,42.53500062,46.50146245,45.94891036,47.33761867,47.00876909,48.2831474,48.97816191,50.78821934,50.54943807,51.0339684,51.22343622
583,"FSM","Micronesia",0,0.002420659,0.002416891,0.002413123,0.002409356,0.016563988,0.016596226,0.016586663,0.0165625,0.016601337,0.016587174,0.016651223,0.016645972,0.016651521,0.01663897,0.016649519,0.016667436,0.016829054,0.016831772,0.016841489,0.016818107,0.01700352,0.017009433,0.017116146,0.006589959
498,"MDA","Moldova",2.402863258,2.242663732,1.8296317,1.79155137,1.60279984,1.58726571,1.464940688,1.158399766,0.983080144,0.878977622,0.8335231,1.004098196,0.920929792,0.859611988,0.934753584,0.91812508,0.880516099,0.838235817,0.893235736,0.794623655,0.852383173,0.920688617,0.85627696,0.994787103,1.130763546
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",7.656616822,7.833115067,7.781149211,7.708504056,7.603541201,7.926100145,8.197652184,9.334994522,8.936814661,8.861129899,9.293142237,8.022963614,7.42531669,7.245767566,7.166596443,7.494306619,8.429881143,9.258328668,9.469102293,9.143034217,7.831715742,8.724212968,9.889578393,9.814187719,10.91318484
499,"MNE","Montenegro",0.305585122,0.278243837,0.215821074,0.210552579,0.212529051,0.245751686,0.24949211,0.2670485,0.249322499,0.233175271,0.212339687,0.234558693,0.227455313,0.206946559,0.272389015,0.251253728,0.167209202,0.17231764,0.153956278,0.146881317,0.144560455,0.141726705,0.167837855,0.138213305,0.142205555
500,"MSR","Montserrat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,"MAR","Morocco",6.968676195,6.823691309,6.340588123,6.048499937,6.474553252,6.045975966,6.736820409,6.767901251,6.947672494,7.221878037,7.27436178,7.382546266,7.710182152,7.742938837,8.036592323,8.430794809,8.83751128,8.253040252,8.347772923,8.219772994,8.386461065,8.754058813,8.29625186,9.213707807,8.940479355
508,"MOZ","Mozambique",8.700499816,8.77903788,8.853677344,8.955958709,9.033920973,9.443814137,9.663301435,8.558281032,9.833560629,9.272412927,8.277323424,9.213947697,8.395603069,10.31004784,9.430025214,10.50103279,9.557029783,10.48628628,11.54076328,10.11291697,12.05260537,10.28274777,10.94228536,11.66705656,11.70092356
104,"MMR","Myanmar",13.64104098,13.6976985,13.92165191,14.18337743,14.68329934,14.92595075,15.1915807,14.98216295,16.2865503,16.81782845,15.9151396,14.27350344,14.14115818,15.62042272,19.43915435,16.90386429,17.42231534,21.06230549,17.73925354,19.91494429,21.63078294,19.38490255,20.63778416,20.82234347,22.77847918
516,"NAM","Namibia",3.583705093,3.65970964,3.588521188,3.505606135,3.500403483,3.48488233,3.386353912,3.256392194,3.568225876,3.561681458,3.96420194,3.53410355,3.17013846,3.065326871,3.262845881,3.549939091,4.235875552,3.698934413,3.206812874,4.232052835,3.947129696,5.611469222,5.792608248,3.529688574,3.0743374
520,"NRU","Nauru",0.00059947,0.000609025,0.00061858,0.000628135,0.00062979,0.000631445,0.00063335,0.000635256,0.000637161,0.000639066,0.000640971,0.0006432,0.000645429,0.000647657,0.000649886,0.000652114,0.00065392,0.000663625,0.000673331,0.000675136,0.000676941,0.000678786,0.00068063,0.000682474,0.000684318
524,"NPL","Nepal",4.807571826,4.882927684,4.907172442,5.0046992,5.179876159,5.385653717,5.528858887,5.624404956,5.844741126,5.858458096,5.858508066,5.798161669,5.670734472,5.791952675,5.916137779,5.924353082,6.01122137,6.059164659,6.287467248,6.586109137,6.821043326,7.080739605,7.379657083,7.525456162,7.708126041
528,"NLD","Netherlands",16.44965035,16.52373429,16.52641043,16.34644388,16.42564822,16.41682746,16.24864397,15.91753568,15.52408409,15.46504369,14.9642372,14.8209689,14.51897639,14.27602499,14.30816488,14.16698737,13.17109903,11.95215848,11.07057433,10.07435618,9.083991138,8.972331954,9.487264371,8.966581888,9.398549004
530,"ANT","Netherlands Antilles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",15.3769685,15.13793866,14.95311141,14.85292737,15.31329632,15.71553338,15.24609488,15.17283927,14.84038307,15.11666637,15.14985947,15.30894366,15.79509745,16.14311694,15.72631933,15.81907762,15.63818825,15.51746969,14.88148672,14.74457366,14.65635479,14.84299461,15.07496603,15.06166265,15.19385167
558,"NIC","Nicaragua",2.202080679,1.829227686,1.978146592,2.137528199,2.072137405,1.957426711,1.908004396,2.027375381,2.162591966,2.24668925,2.310232435,2.24748369,2.444805845,2.7184868,2.482256755,2.67876031,2.676573291,2.679101473,2.647895954,2.760528535,2.735343717,2.874665787,2.950545858,2.796669929,2.914279
562,"NER","Niger",3.806046,3.9780809,4.1767301,4.3397219,4.551584201,4.750854901,4.985660154,5.097891608,5.474682062,5.694656215,5.953984469,6.301947514,6.545816259,6.822762304,7.013636049,7.412978194,7.672569093,8.065462492,8.436157291,8.723735189,9.159224488,8.920593511,9.463313235,9.848719758,10.36764888
566,"NGA","Nigeria",26.38198618,26.75535396,27.13417034,27.80571602,28.1571535,28.29844008,29.45832492,29.92301757,32.33780471,32.36007486,33.2604643,36.43490074,34.84095177,36.43013571,37.08458654,40.23475498,39.76302253,38.45888378,37.71252713,35.74918838,38.04897563,38.36702553,39.74463624,40.90835194,40.69368995
570,"NIU","Niue",0.012256772,0.012527039,0.012795705,0.013065972,0.013342738,0.013611405,0.014386633,0.015155162,0.015921991,0.01669022,0.017458448,0.018436495,0.019394542,0.020352688,0.021310835,0.022276582,0.023435323,0.024600664,0.025757905,0.026915247,0.028072488,0.029136091,0.030199694,0.031263297,0.032013
574,"NFK","Norfolk Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",11.83904039,11.92476961,11.79002223,11.63359074,9.359237264,7.685304383,7.336358382,7.837192282,7.712002081,7.83460178,7.881038879,8.207174879,7.134597779,7.295647978,7.461264678,7.532857778,7.416426903,7.273921528,7.265961253,7.159640478,7.073140703,7.326530361,7.42162252,7.498666878,7.687874837
580,"MNP","Northern Mariana Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,"NOR","Norway",5.987564587,5.928681028,5.848831369,5.77346201,5.734109451,5.694400592,5.752987154,5.784078017,5.79407198,5.826035342,5.821057205,5.805792992,5.78295698,5.817093168,5.824001555,5.814965643,5.64576556,5.507331877,5.389175894,5.120796211,4.935868529,4.988980755,4.974970382,4.973973609,5.036827735
512,"OMN","Oman",0.267431885,0.283528561,0.303781637,0.320208213,0.345438189,0.356546265,0.361669628,0.366736291,0.401115655,0.412497418,0.404190381,0.428679661,0.424997641,0.436926422,0.463781702,0.658595282,0.567848882,0.486939381,0.547448781,0.60271228,0.52019768,0.64324842,0.71294056,0.7922622,0.771801841
586,"PAK","Pakistan",30.35489461,30.71843958,32.37437685,33.16361653,34.1764032,36.57818007,36.71934051,37.88828864,38.38575878,39.74325961,40.69545795,41.14905875,42.36780476,43.56709836,44.96223817,47.37319087,48.93953964,48.86638612,51.01246339,55.39934256,54.46241403,55.28386321,53.7742819,57.40018478,57.83280637
585,"PLW","Palau",0,0.000516975,0.000530838,0.0005447,0.000558562,0.000572425,0.000586916,0.000601407,0.000615898,0.000630388,0.000644879,0.000650385,0.00065589,0.000661395,0.0006669,0.000672406,0.000676078,0.00067975,0.000683423,0.000687095,0.000690767,0.000693321,0.000695876,0.00069843,0.000700984
591,"PAN","Panama",1.147853352,1.1354431,1.199003648,1.222176695,1.183486943,1.175973591,1.232463067,1.150460343,1.175624918,1.145688194,1.13690407,1.241998526,1.236262682,1.237119239,1.210880695,1.244843251,1.259590665,1.228026279,1.283010192,1.295421606,1.32893232,1.327103866,1.341266312,1.431423259,1.351449405
598,"PNG","Papua New Guinea",5.595865666,5.603384074,5.621007282,5.62877839,5.637100498,5.643710905,5.103428028,11.81135545,5.166852374,5.156141796,5.119133719,5.070851468,5.839857216,5.431297564,6.695112713,5.151149861,5.649821951,5.146956141,5.402500131,5.239136221,5.457288011,5.086492984,5.099050557,5.26934773,5.461220504
600,"PRY","Paraguay",6.007816923,5.688907471,5.857614819,6.261221667,6.533278315,6.964564762,6.830433583,7.008050803,7.016835324,7.994707644,6.448161864,6.712173792,6.875866319,7.552814346,6.897948673,7.318580701,7.415636351,8.861226202,7.716175053,7.756837304,8.750681154,9.228913528,9.421960701,10.11734317,10.46794315
604,"PER","Peru",6.712625192,6.588112775,6.577724257,6.841591239,7.120409422,7.555051504,7.714700035,7.856880066,8.112815196,8.391959127,8.579940758,8.576837473,8.751067589,8.911437104,8.956232419,9.178472435,9.19080137,9.599313106,9.435837341,9.915120777,9.787617512,9.952684396,10.08279208,9.962260362,9.992362945
608,"PHL","Philippines",9.519782646,8.935669624,9.383338402,9.87512188,10.11561596,10.32700964,11.20429081,11.94588639,10.99469816,11.69482204,11.90464862,12.10604149,11.89290387,12.83145255,13.38949662,12.9210275,12.41162708,12.89498246,12.28214593,12.56558981,13.59030429,13.04284633,12.50265658,11.69957103,14.41128157
612,"PCN","Pitcairn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
616,"POL","Poland",26.37870388,25.95219935,25.15482263,25.2401352,25.61665007,25.83910865,25.80955641,26.48363237,25.51888983,25.11687989,24.84548255,24.6302859,24.40376935,25.1534908,25.23771485,25.8656371,25.50964986,25.70407112,24.61248328,23.45564354,23.1810974,23.24335122,23.84102564,23.42953496,27.33756607
620,"PRT","Portugal",4.393776553,4.39231321,4.317074568,4.344538625,4.393988282,4.405103239,4.486862373,4.361296107,4.43092784,4.330062574,4.238547908,4.092319134,4.49336366,4.308783186,4.241912812,4.338411238,3.831160943,3.815239949,3.687518155,3.51212586,3.442206866,3.384112399,3.308676431,3.423732664,3.435650097
630,"PRI","Puerto Rico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,"QAT","Qatar",0.14887849,0.159311575,0.171947659,0.185053643,0.222721727,0.232011512,0.20888058,0.214560848,0.217856416,0.224575184,0.231578652,0.248570829,0.279118606,0.312196184,0.665242161,0.416275638,0.396472601,0.879684264,0.452290227,0.73967209,1.050539553,1.468738786,1.577697519,1.210078452,1.166529784
178,"COG","Republic of Congo",0.919319785,0.921470592,0.918675399,0.917615706,0.915663313,0.91497032,0.82530505,0.851942979,0.846333809,0.859731038,0.724732568,0.554372967,0.610786166,0.855932365,0.873597464,1.008204363,1.09949971,0.864503457,0.932124004,0.896152752,0.990288799,1.16245879,1.524935581,1.813821672,1.304915163
638,"REU","Reunion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,"ROU","Romania",18.80728992,14.99842957,14.36064582,13.94905977,12.73828472,12.27536746,12.0978063,12.16580164,11.79579678,11.18297572,11.04007865,11.45260724,10.82490804,10.93521643,11.74017072,11.76670991,11.42922148,11.33196316,12.00960363,11.9987282,12.15039468,12.17065383,11.63287817,12.42037472,12.31011767
643,"RUS","Russia",125.1554923,118.0895945,106.9153202,99.31364521,86.55100844,80.27830947,79.33589053,68.5707871,69.24984877,63.27289974,64.86239581,66.13475768,74.64667796,82.25138714,59.74713722,60.74618079,65.09824008,62.68957947,85.41430345,64.26512144,66.25375923,71.01881358,80.89993063,68.79369369,76.80609354
646,"RWA","Rwanda",0.943930595,0.966148117,0.940300638,0.90391286,0.859503881,0.765134103,0.820160708,0.863903814,0.917964619,0.987242325,1.01962713,1.065531033,1.128896736,1.229798239,1.296780942,1.337823145,1.427635025,1.517094606,1.604182386,1.666332266,1.774317247,1.733073348,1.80187915,1.850291351,1.845966153
654,"SHN","Saint Helena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",0.013687016,0.014416707,0.014450998,0.016360588,0.015857679,0.01550227,0.01625327,0.01770797,0.01818597,0.01874727,0.01954737,0.01964129,0.01460941,0.016021229,0.015044649,0.015478169,0.015150149,0.015577129,0.016160409,0.016212089,0.016344269,0.016361292,0.059890914,0.062101836,0.065701158
662,"LCA","Saint Lucia",0.034594177,0.038673106,0.038782035,0.038818063,0.051782792,0.064713021,0.07767245,0.081910778,0.033517507,0.032490235,0.031394663,0.031436925,0.018800487,0.019274048,0.01969741,0.019993672,0.019599399,0.020746726,0.020986153,0.021635281,0.022682208,0.022064241,0.021749575,0.018941408,0.020190742
666,"SPM","Saint Pierre and Miquelon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,"VCT","Saint Vincent and the Grenadines",0.0125806,0.0121455,0.0121673,0.015501,0.0155993,0.0157526,0.015630985,0.015636271,0.017616656,0.017553942,0.017443727,0.017349011,0.008712094,0.008263178,0.008263261,0.008349845,0.008419544,0.008706343,0.008829743,0.009033442,0.008776941,0.008579321,0.008146102,0.007670582,0.007595462
882,"WSM","Samoa",0.040543207,0.040873174,0.039763041,0.040772108,0.041605874,0.040949441,0.041031386,0.041092431,0.041880975,0.04838812,0.061913965,0.066929026,0.044526488,0.046320949,0.046156111,0.046236472,0.046313294,0.046488315,0.046587936,0.046566657,0.046535979,0.052535469,0.04653496,0.04656665,0.04663714
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",0.013191308,0.013822656,0.014421304,0.014366552,0.0147248,0.015031348,0.015482001,0.015885955,0.016129308,0.016565061,0.017258315,0.018257619,0.019367324,0.020292829,0.020811134,0.021469838,0.021824502,0.022725066,0.02381173,0.024729994,0.024893058,0.025480519,0.02633398,0.027602442,0.028360403
