"code","iso","country","PME.raw.2008","PME.raw.2009","PME.raw.2010","PME.raw.2011","PME.raw.2012","PME.raw.2013","PME.raw.2014","PME.raw.2015"
258,"PYF","French Polynesia",0.14618320356752,0.105497387970413,0.107954982713991,0.108778213622065,0.168435757333098,0.194186032269469,0.196885251415098,0.370649785897489
266,"GAB","Gabon",16.5199870000125,14.4719165489063,17.5661071166787,16.3628022691587,15.2033931547186,16.8885936583632,18.1890266786558,18.0028217657176
270,"GMB","Gambia",3.81798980214902,3.59270270235176,3.75209482498387,3.7305614108101,4.09459020535485,3.6064126184363,3.47267458587474,4.93214562457181
268,"GEO","Georgia",14.2425042794898,11.4275364106599,15.4580697319038,12.1710286407314,12.6963625388678,12.75187947734,13.4672725970094,14.7795866623515
276,"DEU","Germany",11.7390118882249,12.4171877743286,15.2426980295505,12.7046317761873,12.3534122694834,12.0469496220995,15.1004058107628,13.1181688777119
288,"GHA","Ghana",11.9422738246786,12.7784857104082,14.3480389967986,13.814296988447,13.3941388201941,12.6609291854208,9.99030005781417,13.6733220866084
292,"GIB","Gibraltar",8.13779266589552,7.67186656592185,8.52927126594948,8.91906401194699,8.06334442352686,9.39317181672904,9.17349783966951,11.020102196859
300,"GRC","Greece",10.4982822813996,8.0065738007318,10.6819086150197,8.99316988038738,9.13174957947878,9.7878958120563,10.3947421356363,11.4760557498858
304,"GRL","Greenland",1.17015160496694,0.774315364487151,0.89754522603864,0.790612195143995,0.993511971239291,0.963257080777874,1.46253533963708,0.643692163865321
308,"GRD","Grenada",0.582805924075774,0.627260762270364,0.595699013842171,0.546391240727195,0.55752753940253,0.590314861185384,0.536681996539142,0.795828021837454
312,"GLP","Guadeloupe",NA,NA,NA,NA,NA,NA,NA,NA
316,"GUM","Guam",0.299912029643576,0.349492974595333,0.19994134731105,0.281771331155908,0.326922417526307,0.398074601278658,0.399882694622099,0.592193271696614
320,"GTM","Guatemala",8.24581868942461,9.42684385350555,7.9961347194376,9.59994358089883,10.5679228792461,12.3308428155497,7.52941975898648,7.93985676334794
324,"GIN","Guinea",5.92310946074488,5.73209577521675,5.7908986442939,6.89405318342717,7.66267495786702,5.24727854100983,4.55540989015117,7.06122629408373
624,"GNB","Guinea-Bissau",4.2831912845028,4.00312005424834,4.23671375175538,5.04935437186631,5.36003359497984,4.62945251014044,3.92865364899459,6.16726698600657
328,"GUY","Guyana",1.30992451929404,1.21673465249202,1.22322265734617,1.15216503952452,1.78788318833795,1.5831321387471,1.20928553797609,1.47572618207033
332,"HTI","Haiti",3.69077642602137,3.6152203245184,4.07450643864946,3.79048220748983,4.07774175939018,3.75226802568123,3.70007353995241,3.7902941287665
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",5.7882066535547,5.78391735805721,6.03962506612825,8.83063018082283,8.64236538327787,9.76727516855969,4.89009853124479,4.90259783063744
344,"HKG","Hong Kong",31.8721431348547,31.0310736937174,26.3955480051571,26.4119435672584,25.5465384997205,26.4054690033915,27.8443962040703,23.6779043677469
348,"HUN","Hungary",12.8233634831024,16.5175790446207,18.7346419028179,17.9340322634838,15.2241433044377,15.3918532823282,15.5447358817692,20.2930469224164
352,"ISL","Iceland",1.26220599176487,1.27920604548541,1.24072469002303,1.28025867168408,1.0978051772451,1.19632544061334,1.35149510016194,1.00895573527823
356,"IND","India",47.2316410209512,45.3346702775148,43.1729769879169,41.6310484897227,40.1541432849609,44.9337428227753,47.3357585032276,49.1844896542459
360,"IDN","Indonesia",10.3018436320374,11.0771915033487,10.2636487212014,8.40911536192372,12.4096569155462,10.3620259250828,12.7256052539076,16.3527629350815
364,"IRN","Iran",12.0358991682669,12.0263364476331,12.4221181344395,11.9088443410924,12.1886504829895,12.0174764723531,11.357611192619,12.3071933936079
368,"IRQ","Iraq",15.1869242813525,14.9875901374259,14.8951090512351,14.5289694634058,14.17751700759,12.8995974881099,8.43400527067662,12.6877556254271
372,"IRL","Ireland",5.2258231005308,4.67718680928343,4.40105272522388,4.78882142913578,4.61531426153259,5.01304896685219,4.61230966267989,3.89556565882783
833,"IMN","Isle of Man",6.87688745481008,5.78723855381658,6.17395094477337,6.93611907938412,6.78126685213227,7.34262616633709,6.82761750681541,5.8192053933169
376,"ISR","Israel",8.60694583205151,7.43376676450977,7.42399912864602,6.74708635443217,7.80180051961468,8.65294636491662,8.52112848069342,9.8081369037035
380,"ITA","Italy",11.9487998130022,12.5753491286942,12.1252073291276,12.8846247602046,12.2585593750946,11.9324976781093,20.2391378307291,15.7201040187995
388,"JAM","Jamaica",2.08553936287669,2.30042861865409,2.13607084491253,2.13672213260057,3.14389453423376,2.68101941616303,2.41536230624913,2.13896262972695
392,"JPN","Japan",12.6785883390824,12.4272759156869,10.9181096377793,9.572347703535,8.92646483478781,11.782544098953,11.8144053244568,12.9322390661822
400,"JOR","Jordan",8.0997290436188,7.54867944868268,7.05091693280025,7.01277384835299,7.37711514677303,7.77777107005302,7.69695420758692,8.90125600148849
398,"KAZ","Kazakhstan",10.0688126614092,9.21343837066579,10.0122917354595,9.50055660575429,10.4570515975552,11.9980575848228,9.51701437108583,11.0045343415199
404,"KEN","Kenya",8.09179936935364,7.49704740198155,8.50233646033814,9.46686416750578,10.1932260723437,9.92020773229749,9.80722208506607,9.53470160686357
296,"KIR","Kiribati",0.19372077564592,0.118070923281283,0.160055963815347,0.152888731556057,0.105068419139872,0.160799442375,0.160677457449095,0.269356958310664
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",21.423038762676,20.0563870407784,19.8182638509357,20.4150297132969,18.9107218477287,17.8639176820964,11.3741322555581,18.9166161010797
417,"KGZ","Kyrgyzstan",12.5596374498615,10.0547078611861,12.4600355229381,11.1295184051295,10.5916673739497,13.5463403172501,10.6804215425068,12.8708565293963
418,"LAO","Laos",23.3133762582417,25.6947251407424,29.4780606153326,22.8971166288128,30.1262418552598,32.7018163006839,33.1146042864726,26.8663897540931
428,"LVA","Latvia",8.81165579350865,10.6802349133314,12.7940177185695,9.62235760695304,9.80838890218354,9.56973198679724,13.0154459379502,9.13624566704249
422,"LBN","Lebanon",9.94433445262443,8.21715105753261,8.40541500483965,7.99753670400491,8.89639789609782,9.00305124414584,9.08766274136487,11.3759998062287
426,"LSO","Lesotho",11.4133111053166,12.7350132670814,14.3328730060404,12.2723168640144,11.4013084607335,13.5223844925504,16.0946147125414,17.9495999125318
430,"LBR","Liberia",6.87360526120174,6.95149116958303,6.59161034750119,9.66027723559906,10.6278867698614,7.01931297987725,5.52244951109214,9.30035113362523
434,"LBY","Libya",4.08971797496141,3.66876150657536,4.23566038090335,3.37522569953945,3.45042342608783,4.18568616476288,3.29279237315546,6.51189325028679
438,"LIE","Liechtenstein",9.75877659255598,9.16269658114537,8.53977545938858,9.24524076657777,10.6180890989076,9.1026188375125,15.8289975174522,8.20742836592349
440,"LTU","Lithuania",10.708017476137,12.7779285760235,15.9816337870524,12.0652251664807,12.8241553621401,11.823724774347,14.9224815661238,12.5598669806165
442,"LUX","Luxembourg",10.1150443116347,10.1634108302995,12.5562822710352,10.8110407811649,10.766245141538,11.0565041837355,11.8298919132854,10.9089448315532
446,"MAC","Macao",37.7528611348249,36.2255208551795,33.3418010468228,31.3894495216165,29.2486720763063,30.1974746937517,33.3422941985001,27.9345999575489
807,"MKD","Macedonia",10.5977372611067,8.74092485926531,10.6415738945372,10.8301513307072,10.8263114782685,10.0750757599826,11.2807250714036,11.4750232284916
450,"MDG","Madagascar",2.75349158000409,3.32759120321157,3.39114572046754,3.75869971449616,3.45889764605539,4.35921434860684,3.8488649675553,4.74136650349458
454,"MWI","Malawi",11.1745696496865,11.2729975716616,11.2054995246779,11.8092373543343,13.4240130362692,11.0706529841625,11.3311744979235,12.4154177587503
458,"MYS","Malaysia",13.0655548141223,15.7252614086968,12.2539827485119,12.1022608632439,15.3384824909602,13.4306815052977,14.2015321248233,17.8536253248613
462,"MDV","Maldives",2.19786449366295,2.36326452067337,2.45745602877013,2.39621289993559,2.68148033483307,2.38979214064632,2.02456624951271,1.73194430976526
466,"MLI","Mali",3.06682680047733,2.85041527016007,3.44109626507698,3.93518819071716,4.22998869581031,3.06618471141304,3.13612985754413,4.38189528273941
470,"MLT","Malta",4.21753813816928,4.51356525267065,4.7259317236097,4.49398440620276,4.8195299811592,4.78346233266804,4.3159488960019,7.13278487554455
584,"MHL","Marshall Islands",0.0834594888190729,0.0828620299750162,0.0924706997833159,0.0814350017013923,0.0808972961443401,0.128133855050753,0.109525098448124,0.175400929548369
474,"MTQ","Martinique",0.853975207889345,0.899724063583342,0.913768701230213,0.823754116884513,0.911916547570408,0.88513383262829,0.711193552359208,1.01567386571849
478,"MRT","Mauritania",1.83576198558878,1.46757070702363,1.58893366782494,1.7429174305123,1.75929142784353,1.47386327966819,1.57950691724625,2.12539844803878
480,"MUS","Mauritius",0.299817971792685,0.358045692921542,0.383816472491034,0.383819469241873,0.389362149650561,0.395534899332462,0.395534899332462,0.371544412328098
175,"MYT","Mayotte",1.80016582019194,2.12477995477748,2.30529133495499,2.43876222162634,2.57157451007947,2.39926564722907,2.41242496485786,2.64298582057588
484,"MEX","Mexico",13.1763610803579,13.8554937719396,12.8384965291984,15.2534582745325,15.2232334980154,15.7035040327208,12.5004816740905,12.0163330770701
583,"FSM","Micronesia",0.104827891868843,0.106389841840519,0.105292306116903,0.045417697528505,0.104827891868843,0.196629653819946,0.183494310982906,0.32745674380736
498,"MDA","Moldova",10.7384072803244,13.146468156654,15.9922117898586,15.0411102288691,15.3599581130727,14.4961495852305,14.0210407106705,15.9841024722893
492,"MCO","Monaco",10.3766372203547,10.5766377788254,11.1532750831332,12.6766375105405,10.2766376711464,10.1000006077476,12.376637256856,10.7532755722514
496,"MNG","Mongolia",5.7745802487943,5.23085508667169,5.21576371824223,5.5937341937522,5.03072953899011,5.42157756079899,4.71633014184537,6.45525113722084
499,"MNE","Montenegro",8.20010757936043,7.60441458074588,8.89333219877344,9.00955715854313,9.42642399739396,8.22893416726164,8.2025910813606,10.0942957595382
500,"MSR","Montserrat",0.699752622960702,0.600000027797458,0.699999987554838,0.600000027797458,0.600000027797458,0.635579993053563,0.500063858546054,0.699999987554838
504,"MAR","Morocco",5.4764024085232,4.56555654250482,5.38731732444289,4.69670227791082,4.68870686469629,5.85826374116106,6.13420021294118,9.13816771458154
508,"MOZ","Mozambique",8.88032847765018,8.07430198860123,8.53245523252486,8.24789297001686,8.53947260811883,8.4422990003543,7.81555023936049,9.03958545403877
104,"MMR","Myanmar",19.5493828515544,21.6589131251797,20.6450211392268,18.2260535985036,21.8099389272322,25.9057571328546,25.7367429487185,22.906931075379
516,"NAM","Namibia",9.29083853886613,9.20129493063362,9.84429817033987,9.5983501028314,8.93044655123176,9.89970296674406,8.52512568579714,11.3897533368897
520,"NRU","Nauru",0.200000003411843,0.100000001705921,0.200000003411843,0.200000003411843,0.101169254227582,0.200000003411843,0.101169254227582,0.498830747574178
524,"NPL","Nepal",42.2492656594507,42.9545226390257,40.3453804323527,37.387366287666,42.0463893509917,41.3825682464896,46.726266048303,47.7423604596389
528,"NLD","Netherlands",12.7806396732511,12.6499627480393,15.1148549513303,13.3170342382762,12.8727603458512,10.9128284340506,14.0071542932468,13.3602950470817
530,"ANT","Netherlands Antilles",0.889349658318746,1.08358556900161,0.939556195541085,0.89810070032734,0.992723692089895,1.00206995897811,0.939403800671651,1.15480478850443
540,"NCL","New Caledonia",0.327344786282749,0.382451284443263,0.336090991589991,0.334036695027785,0.35094173727074,0.428401553718167,0.352383161893347,0.376297329957382
554,"NZL","New Zealand",1.54171244462844,1.56429774834166,1.59109848456484,1.77619742644729,1.62953327043029,1.64856773901464,1.60889106637809,1.55255947852105
558,"NIC","Nicaragua",3.06896030073181,3.30159180021359,3.17425723787377,3.8007132031891,5.51678319573336,5.07282489854212,3.03776852535709,2.48554417529291
562,"NER","Niger",4.1856591356423,3.60038260226157,4.03519514667289,4.75748677943632,4.68161834329388,4.01478313689196,4.03897564208675,5.69173370002441
566,"NGA","Nigeria",14.6664990107621,13.8848802789532,18.1192291315584,14.5311173660891,16.4021970238975,15.6750986756927,14.4472849844495,16.1277879544301
570,"NIU","Niue",0.0993219872915569,0.0993219872915569,0.0993219872915569,0.0993219872915569,0.122922715281198,0.198643974583114,0.198643974583114,0.297965969295847
574,"NFK","Norfolk Island",0.296311807706697,0.296311807706697,0.296311807706697,0.395082397662671,0.296311807706697,0.395082397662671,0.296311807706697,0.296311807706697
408,"PRK","North Korea",22.7295074191843,24.205685001517,20.3635290365696,18.9298954065844,17.4711829378826,22.8888956377921,22.9389687779596,29.0723943318841
580,"MNP","Northern Mariana Islands",0.389602671428841,0.394110726811994,0.295583051484718,0.298253372240055,0.393783277812918,0.394064011108613,0.394110726811994,0.669113003422963
578,"NOR","Norway",4.16326106282594,4.79203585201308,3.89512899267111,4.98558030606347,3.65421027180458,3.44933213130133,5.29371615495165,3.2229963274517
512,"OMN","Oman",10.6741442259721,9.32462424676618,9.50770863518418,9.58654021674376,9.61028516643138,9.40812536094958,7.72870942447427,10.2001526008871
586,"PAK","Pakistan",33.5912545418571,28.6619001996582,32.9733995713122,30.3411127992867,29.2269091011372,30.7064401531072,30.7361708635055,33.9766798466022
585,"PLW","Palau",0.185416109720838,0.277539185771751,0.183174212730524,0.105530214854294,0.239272045445861,0.317998389610675,0.322401962478353,0.973274100303285
591,"PAN","Panama",1.43477214082616,1.53756279666797,1.3788690213752,1.40197132453931,1.92413289920679,1.58800300906461,1.61165881981072,1.79690249532266
598,"PNG","Papua New Guinea",0.985378606210143,1.0742358161107,1.07596220703039,1.19626558830967,2.14277183470062,1.73423110828272,1.55932419113426,1.72473213923345
600,"PRY","Paraguay",7.48777934776707,7.1212667834473,9.71868253751227,7.69030935316015,8.37283698397459,6.76241568489216,7.76168488894159,11.6683282938257
604,"PER","Peru",13.7918950907549,13.5273900531557,16.3724558760077,15.2130179084908,17.110643452497,16.7130528503619,15.6011284404609,14.5477944780608
608,"PHL","Philippines",7.65865972098785,9.02781132999885,8.24357000270286,7.18299618963352,8.5001890713336,8.04992569318882,8.33912769687478,8.14202676914484
612,"PCN","Pitcairn",0.198634677962344,0.17921201598025,0.100000001545274,0.159228407276209,0.180086348997492,0.200000003090547,0.200000003090547,0.300000011217542
616,"POL","Poland",16.2222016604807,21.2152464270908,26.276296580377,21.0658315488965,20.330356138394,18.8521722916668,19.8291240457206,22.1895607078586
620,"PRT","Portugal",6.75666697121825,6.72431285235646,6.76194138381426,7.62776975093967,6.03809866834375,6.62354524551899,7.28705072280846,6.54666847896654
630,"PRI","Puerto Rico",1.35114686852963,1.42388379313513,1.50900881633235,1.45119427119882,1.40956313851711,1.50495065535938,1.22995186921295,1.31506987618857
634,"QAT","Qatar",22.0986692992587,24.0339712472911,19.826068733249,18.8011549146292,19.7583188482854,20.5817588411457,14.4762831979087,19.4320861196149
178,"COG","Republic of Congo",22.7015033591433,23.3715025488559,24.7358096626285,25.0935767382562,24.0863516602886,26.9260261088459,26.9424745739488,28.2412938161996
638,"REU","Reunion",0.397181855568971,0.397181855568971,0.397221684573343,0.397181855568971,0.442190220301553,0.477101196679896,0.45265240720267,0.406735518143238
642,"ROU","Romania",12.0680175438863,13.5887613475523,16.3858454782761,15.3740251658022,14.6454714499996,14.3567261173874,14.0032610568424,16.0678738714156
643,"RUS","Russia",11.9210338821361,13.4944892087398,15.0363861321522,11.5656887971419,12.7112719637205,13.5143607337771,12.386107503095,13.204155345434
646,"RWA","Rwanda",18.9719865102528,17.0525804446695,16.8314607440014,17.8575806232569,23.422622465373,21.5306243774638,19.5170199600082,21.4370167401613
654,"SHN","Saint Helena",0.858325937573521,0.746106202738839,0.843527612608319,0.750233296416275,0.874198228468816,1.30347320604255,1.00371092528152,0.64595321758655
659,"KNA","Saint Kitts and Nevis",0.596469157221416,0.583755204845014,0.62314041165549,0.597842096988082,0.561438507015798,0.61467952664866,0.469750982898128,0.597212501239132
662,"LCA","Saint Lucia",0.874973732602541,0.900297047255122,0.846173947954749,0.825048549686034,0.886015177970184,0.924733454293054,0.766914567341214,1.0309911718213
666,"SPM","Saint Pierre and Miquelon",1.66605550892836,1.44882676354317,1.54213163822813,1.54740201330981,1.47461013676934,1.64970388030088,1.62367742147695,1.65239496701915
670,"VCT","Saint Vincent and the Grenadines",0.60677012679059,0.60677012679059,0.613450317554975,0.593861474643944,0.61240480258156,0.605627149899937,0.597713594205805,0.788262018784301
882,"WSM","Samoa",0.0998497715843474,0.0998497715843474,0.100113603694751,0.100057834033365,0.0998497715843474,0.190465926785837,0.199699543168695,0.306339752567084
674,"SMR","San Marino",10.2547752501392,11.6023528864135,11.1811896843692,12.3011919635685,11.1426483824002,10.8873845197392,20.0450720571372,14.4018229568522
678,"STP","Sao Tome and Principe",8.82416310484981,8.57087128061023,8.34555863111378,9.05592330730545,6.52041340315461,9.41059560818548,10.3079639561298,9.54903288181993
